query,accuracy,precision,recall,f1, r1, r2, r3, r4, r5, r6
./ResampledDatabase/Bed\m949.obj,0.98646,0,0,0,./ResampledDatabase/Monitor/D00229.obj,./ResampledDatabase/DeskPhone/D00486.obj,./ResampledDatabase/Musical_Instrument/m646.obj,./ResampledDatabase/NonWheelChair/D00707.obj,./ResampledDatabase/WheelChair/D00203.obj,./ResampledDatabase/Motorcycle/D00269.obj
./ResampledDatabase/Bed\m950.obj,0.98646,0,0,0,./ResampledDatabase/RoundTable/m928.obj,./ResampledDatabase/RectangleTable/D00302.obj,./ResampledDatabase/Door/D01167.obj,./ResampledDatabase/MilitaryVehicle/D00799.obj,./ResampledDatabase/BuildingNonResidential/m392.obj,./ResampledDatabase/Shelf/D00171.obj
./ResampledDatabase/Bed\m951.obj,0.987427,0.166667,0.0454545,0.0714286,./ResampledDatabase/MultiSeat/m780.obj,./ResampledDatabase/Computer/m1764.obj,./ResampledDatabase/City/D01092.obj,./ResampledDatabase/BuildingNonResidential/m384.obj,./ResampledDatabase/Sign/m1682.obj,./ResampledDatabase/Bed/D00565.obj
./ResampledDatabase/Bicycle\D00016.obj,0.989362,0.5,0.136364,0.214286,./ResampledDatabase/Jet/m1286.obj,./ResampledDatabase/Jet/m1290.obj,./ResampledDatabase/Bicycle/m1473.obj,./ResampledDatabase/Bicycle/D00567.obj,./ResampledDatabase/Biplane/m1133.obj,./ResampledDatabase/Bicycle/m1476.obj
./ResampledDatabase/Bicycle\D00033.obj,0.989362,0.5,0.136364,0.214286,./ResampledDatabase/Bicycle/m1473.obj,./ResampledDatabase/Bicycle/D00567.obj,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Bird/D00862.obj,./ResampledDatabase/Jet/m1287.obj
./ResampledDatabase/Bicycle\D00040.obj,0.98646,0,0,0,./ResampledDatabase/Violin/D00570.obj,./ResampledDatabase/Helicopter/D00361.obj,./ResampledDatabase/Biplane/D00854.obj,./ResampledDatabase/Helicopter/m1315.obj,./ResampledDatabase/Jet/m1230.obj,./ResampledDatabase/Jet/m1279.obj
./ResampledDatabase/Bicycle\D00077.obj,0.987427,0.166667,0.0454545,0.0714286,./ResampledDatabase/ComputerKeyboard/D00420.obj,./ResampledDatabase/Tree/D00456.obj,./ResampledDatabase/Bicycle/D00040.obj,./ResampledDatabase/Sword/m694.obj,./ResampledDatabase/Gun/m684.obj,./ResampledDatabase/Helicopter/D00361.obj
./ResampledDatabase/Bicycle\D00078.obj,0.988395,0.333333,0.0909091,0.142857,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Bicycle/D00567.obj,./ResampledDatabase/Bird/D00922.obj,./ResampledDatabase/Bicycle/D00033.obj,./ResampledDatabase/Jet/m1275.obj,./ResampledDatabase/Motorcycle/D00396.obj
./ResampledDatabase/Bicycle\D00462.obj,0.98646,0,0,0,./ResampledDatabase/Jet/m1253.obj,./ResampledDatabase/Jet/m1194.obj,./ResampledDatabase/Jet/m1196.obj,./ResampledDatabase/Monoplane/D00798.obj,./ResampledDatabase/Helicopter/m1318.obj,./ResampledDatabase/Jet/m1195.obj
./ResampledDatabase/Bicycle\D00536.obj,0.98646,0,0,0,./ResampledDatabase/Bus/D00677.obj,./ResampledDatabase/Apartment/D00478.obj,./ResampledDatabase/ComputerKeyboard/D00420.obj,./ResampledDatabase/Truck/D00835.obj,./ResampledDatabase/Ship/D00429.obj,./ResampledDatabase/DeskPhone/D00957.obj
./ResampledDatabase/Bicycle\D00555.obj,0.990329,0.666667,0.181818,0.285714,./ResampledDatabase/Bicycle/D00931.obj,./ResampledDatabase/Insect/m15.obj,./ResampledDatabase/Bicycle/m1477.obj,./ResampledDatabase/Jet/m1176.obj,./ResampledDatabase/Bicycle/D00838.obj,./ResampledDatabase/Bicycle/D00708.obj
./ResampledDatabase/Bicycle\D00558.obj,0.990329,0.666667,0.181818,0.285714,./ResampledDatabase/Bicycle/D00033.obj,./ResampledDatabase/Bicycle/m1473.obj,./ResampledDatabase/Bicycle/D00567.obj,./ResampledDatabase/Bicycle/D00621.obj,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Monoplane/D00098.obj
./ResampledDatabase/Bicycle\D00567.obj,0.989362,0.5,0.136364,0.214286,./ResampledDatabase/Bicycle/D00033.obj,./ResampledDatabase/Bicycle/m1473.obj,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Jet/m1287.obj,./ResampledDatabase/Bicycle/D00078.obj,./ResampledDatabase/Bird/m34.obj
./ResampledDatabase/Bicycle\D00621.obj,0.988395,0.333333,0.0909091,0.142857,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Monoplane/D00402.obj,./ResampledDatabase/Bird/D00438.obj,./ResampledDatabase/MultiSeat/m776.obj,./ResampledDatabase/Bicycle/m1473.obj,./ResampledDatabase/Monoplane/D00482.obj
./ResampledDatabase/Bicycle\D00708.obj,0.990329,0.666667,0.181818,0.285714,./ResampledDatabase/Bicycle/D00838.obj,./ResampledDatabase/Bicycle/D00555.obj,./ResampledDatabase/Bicycle/D00931.obj,./ResampledDatabase/Insect/m15.obj,./ResampledDatabase/Helicopter/m1325.obj,./ResampledDatabase/Bicycle/D00558.obj
./ResampledDatabase/Bicycle\D00750.obj,0.98646,0,0,0,./ResampledDatabase/RectangleTable/D00944.obj,./ResampledDatabase/AquaticAnimal/m70.obj,./ResampledDatabase/NonWheelChair/D00936.obj,./ResampledDatabase/House/m436.obj,./ResampledDatabase/RoundTable/D00524.obj,./ResampledDatabase/Helicopter/D00991.obj
./ResampledDatabase/Bicycle\D00838.obj,0.990329,0.666667,0.181818,0.285714,./ResampledDatabase/Bicycle/D00708.obj,./ResampledDatabase/Bicycle/D00555.obj,./ResampledDatabase/Bicycle/D00931.obj,./ResampledDatabase/Jet/m1190.obj,./ResampledDatabase/Bicycle/m1477.obj,./ResampledDatabase/Insect/D00510.obj
./ResampledDatabase/Bicycle\D00847.obj,0.987427,0.166667,0.0454545,0.0714286,./ResampledDatabase/Bicycle/D00931.obj,./ResampledDatabase/Jet/m1208.obj,./ResampledDatabase/Bird/D00862.obj,./ResampledDatabase/Humanoid/m241.obj,./ResampledDatabase/Bird/D00922.obj,./ResampledDatabase/Jet/m1188.obj
./ResampledDatabase/Bicycle\D00930.obj,0.98646,0,0,0,./ResampledDatabase/Apartment/D00860.obj,./ResampledDatabase/House/D00001.obj,./ResampledDatabase/Truck/D00835.obj,./ResampledDatabase/Helicopter/D00038.obj,./ResampledDatabase/DeskPhone/D00957.obj,./ResampledDatabase/Quadruped/D00795.obj
./ResampledDatabase/Bicycle\D00931.obj,0.988395,0.333333,0.0909091,0.142857,./ResampledDatabase/Bicycle/D00555.obj,./ResampledDatabase/Bicycle/D00847.obj,./ResampledDatabase/Insect/m15.obj,./ResampledDatabase/Jet/m1188.obj,./ResampledDatabase/Insect/D00786.obj,./ResampledDatabase/Bird/D00862.obj
./ResampledDatabase/Bicycle\m1472.obj,0.98646,0,0,0,./ResampledDatabase/Humanoid/m218.obj,./ResampledDatabase/RectangleTable/m915.obj,./ResampledDatabase/Insect/D00734.obj,./ResampledDatabase/RoundTable/D00866.obj,./ResampledDatabase/NonWheelChair/m822.obj,./ResampledDatabase/Insect/m20.obj
./ResampledDatabase/Bicycle\m1473.obj,0.990329,0.666667,0.181818,0.285714,./ResampledDatabase/Bicycle/D00033.obj,./ResampledDatabase/Bicycle/D00567.obj,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Jet/m1290.obj,./ResampledDatabase/Bicycle/D00016.obj,./ResampledDatabase/Insect/D00752.obj
./ResampledDatabase/Bicycle\m1476.obj,0.98646,0,0,0,./ResampledDatabase/Bird/m37.obj,./ResampledDatabase/Bird/D00625.obj,./ResampledDatabase/Ship/m1460.obj,./ResampledDatabase/BuildingNonResidential/m481.obj,./ResampledDatabase/Jet/m1154.obj,./ResampledDatabase/Humanoid/m263.obj
./ResampledDatabase/Bicycle\m1477.obj,0.988395,0.333333,0.0909091,0.142857,./ResampledDatabase/Jet/m1176.obj,./ResampledDatabase/Bicycle/D00555.obj,./ResampledDatabase/Insect/D00855.obj,./ResampledDatabase/Jet/m1149.obj,./ResampledDatabase/Bicycle/D00931.obj,./ResampledDatabase/Starship/m1371.obj
./ResampledDatabase/Bicycle\m1478.obj,0.987427,0.166667,0.0454545,0.0714286,./ResampledDatabase/Humanoid/m239.obj,./ResampledDatabase/Glasses/D00656.obj,./ResampledDatabase/Jet/m1191.obj,./ResampledDatabase/NonWheelChair/D00240.obj,./ResampledDatabase/RectangleTable/D00944.obj,./ResampledDatabase/Bicycle/D00750.obj
./ResampledDatabase/Biplane\D00069.obj,0.979207,0.333333,0.0487805,0.0851064,./ResampledDatabase/Biplane/m1128.obj,./ResampledDatabase/Motorcycle/D00945.obj,./ResampledDatabase/Cellphone/D00192.obj,./ResampledDatabase/Quadruped/D00380.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/Biplane/D00666.obj
./ResampledDatabase/Biplane\D00132.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/SubmachineGun/D00431.obj,./ResampledDatabase/Monoplane/D00925.obj,./ResampledDatabase/Monoplane/D00011.obj,./ResampledDatabase/Ship/m1441.obj,./ResampledDatabase/Jet/m1267.obj,./ResampledDatabase/Biplane/D00900.obj
./ResampledDatabase/Biplane\D00178.obj,0.977273,0,0,0,./ResampledDatabase/Tree/m1066.obj,./ResampledDatabase/Helicopter/m1321.obj,./ResampledDatabase/Jet/m1220.obj,./ResampledDatabase/Gun/m666.obj,./ResampledDatabase/Jet/m1240.obj,./ResampledDatabase/Gun/m656.obj
./ResampledDatabase/Biplane\D00199.obj,0.979207,0.333333,0.0487805,0.0851064,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/Monoplane/D00925.obj,./ResampledDatabase/Biplane/m1121.obj,./ResampledDatabase/Biplane/m1128.obj,./ResampledDatabase/AquaticAnimal/m73.obj,./ResampledDatabase/Humanoid/m235.obj
./ResampledDatabase/Biplane\D00246.obj,0.977273,0,0,0,./ResampledDatabase/Jet/m1157.obj,./ResampledDatabase/Insect/m11.obj,./ResampledDatabase/Helicopter/m1313.obj,./ResampledDatabase/Bird/D00599.obj,./ResampledDatabase/Bird/D00284.obj,./ResampledDatabase/Jet/m1264.obj
./ResampledDatabase/Biplane\D00276.obj,0.977273,0,0,0,./ResampledDatabase/Ship/m1449.obj,./ResampledDatabase/House/m432.obj,./ResampledDatabase/Computer/D01026.obj,./ResampledDatabase/Insect/D00102.obj,./ResampledDatabase/Computer/m1775.obj,./ResampledDatabase/Hat/m1631.obj
./ResampledDatabase/Biplane\D00277.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Biplane/D00854.obj,./ResampledDatabase/Helicopter/m1315.obj,./ResampledDatabase/Helicopter/m1313.obj,./ResampledDatabase/Bird/m47.obj,./ResampledDatabase/Jet/m1279.obj,./ResampledDatabase/Ship/D00907.obj
./ResampledDatabase/Biplane\D00410.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Insect/D00672.obj,./ResampledDatabase/Jet/m1288.obj,./ResampledDatabase/Biplane/D00632.obj,./ResampledDatabase/Humanoid/m207.obj,./ResampledDatabase/Sword/m719.obj,./ResampledDatabase/AquaticAnimal/m73.obj
./ResampledDatabase/Biplane\D00490.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/City/D01091.obj,./ResampledDatabase/House/m439.obj,./ResampledDatabase/ComputerKeyboard/D00569.obj,./ResampledDatabase/Humanoid/m210.obj,./ResampledDatabase/Biplane/m1133.obj,./ResampledDatabase/Door/D01129.obj
./ResampledDatabase/Biplane\D00601.obj,0.977273,0,0,0,./ResampledDatabase/Insect/m25.obj,./ResampledDatabase/RectangleTable/m906.obj,./ResampledDatabase/PlantIndoors/m1020.obj,./ResampledDatabase/City/D01056.obj,./ResampledDatabase/Door/m1707.obj,./ResampledDatabase/Bird/m33.obj
./ResampledDatabase/Biplane\D00616.obj,0.977273,0,0,0,./ResampledDatabase/Motorcycle/D00521.obj,./ResampledDatabase/Starship/m1365.obj,./ResampledDatabase/Starship/m1368.obj,./ResampledDatabase/Monoplane/D00011.obj,./ResampledDatabase/Quadruped/D00380.obj,./ResampledDatabase/Insect/D00989.obj
./ResampledDatabase/Biplane\D00632.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Motorcycle/D00269.obj,./ResampledDatabase/Jet/m1288.obj,./ResampledDatabase/Biplane/m1124.obj,./ResampledDatabase/Insect/D00672.obj,./ResampledDatabase/Insect/D00109.obj,./ResampledDatabase/AquaticAnimal/m73.obj
./ResampledDatabase/Biplane\D00634.obj,0.977273,0,0,0,./ResampledDatabase/Jet/m1208.obj,./ResampledDatabase/Starship/m1358.obj,./ResampledDatabase/Insect/D00855.obj,./ResampledDatabase/Jet/m1153.obj,./ResampledDatabase/Jet/m1176.obj,./ResampledDatabase/Jet/m1188.obj
./ResampledDatabase/Biplane\D00666.obj,0.980174,0.5,0.0731707,0.12766,./ResampledDatabase/Biplane/m1128.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/Biplane/D00199.obj,./ResampledDatabase/Biplane/D00069.obj,./ResampledDatabase/BuildingNonResidential/m479.obj,./ResampledDatabase/Quadruped/D00380.obj
./ResampledDatabase/Biplane\D00854.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Biplane/D00277.obj,./ResampledDatabase/Jet/m1270.obj,./ResampledDatabase/Helicopter/m1315.obj,./ResampledDatabase/Jet/m1279.obj,./ResampledDatabase/Bird/m47.obj,./ResampledDatabase/Helicopter/m1322.obj
./ResampledDatabase/Biplane\D00890.obj,0.977273,0,0,0,./ResampledDatabase/Jet/m1199.obj,./ResampledDatabase/Helicopter/m1316.obj,./ResampledDatabase/Jet/m1230.obj,./ResampledDatabase/Jet/m1190.obj,./ResampledDatabase/Jet/m1194.obj,./ResampledDatabase/Insect/D00510.obj
./ResampledDatabase/Biplane\D00900.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Biplane/D00132.obj,./ResampledDatabase/Bird/D00438.obj,./ResampledDatabase/Bird/D00599.obj,./ResampledDatabase/SubmachineGun/D00431.obj,./ResampledDatabase/Ship/m1441.obj,./ResampledDatabase/Bird/D00961.obj
./ResampledDatabase/Biplane\m1118.obj,0.977273,0,0,0,./ResampledDatabase/Insect/m12.obj,./ResampledDatabase/Motorcycle/D00521.obj,./ResampledDatabase/Humanoid/m122.obj,./ResampledDatabase/Humanoid/m232.obj,./ResampledDatabase/Insect/D00989.obj,./ResampledDatabase/Car/m1502.obj
./ResampledDatabase/Biplane\m1119.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Humanoid/m260.obj,./ResampledDatabase/Biplane/m1127.obj,./ResampledDatabase/Fish/D00293.obj,./ResampledDatabase/Fish/D00682.obj,./ResampledDatabase/Fish/D00950.obj,./ResampledDatabase/Fish/D00535.obj
./ResampledDatabase/Biplane\m1120.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Biplane/m1138.obj,./ResampledDatabase/Starship/m1371.obj,./ResampledDatabase/Quadruped/m93.obj,./ResampledDatabase/Motorcycle/D00703.obj,./ResampledDatabase/City/D01103.obj,./ResampledDatabase/City/m1652.obj
./ResampledDatabase/Biplane\m1121.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Humanoid/m160.obj,./ResampledDatabase/Jet/m1301.obj,./ResampledDatabase/Starship/m1372.obj,./ResampledDatabase/Biplane/D00199.obj,./ResampledDatabase/Humanoid/m217.obj,./ResampledDatabase/Quadruped/D00218.obj
./ResampledDatabase/Biplane\m1123.obj,0.977273,0,0,0,./ResampledDatabase/Humanoid/m210.obj,./ResampledDatabase/Jet/m1300.obj,./ResampledDatabase/Insect/D00430.obj,./ResampledDatabase/Starship/m1353.obj,./ResampledDatabase/WheelChair/D00453.obj,./ResampledDatabase/Motorcycle/m1481.obj
./ResampledDatabase/Biplane\m1124.obj,0.979207,0.333333,0.0487805,0.0851064,./ResampledDatabase/Humanoid/m157.obj,./ResampledDatabase/Motorcycle/D00269.obj,./ResampledDatabase/Humanoid/m176.obj,./ResampledDatabase/Biplane/D00632.obj,./ResampledDatabase/Insect/D00774.obj,./ResampledDatabase/Biplane/m1133.obj
./ResampledDatabase/Biplane\m1125.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Quadruped/D00831.obj,./ResampledDatabase/Biplane/m1132.obj,./ResampledDatabase/NonWheelChair/D00928.obj,./ResampledDatabase/NonWheelChair/m807.obj,./ResampledDatabase/Insect/m12.obj,./ResampledDatabase/WheelChair/D00088.obj
./ResampledDatabase/Biplane\m1126.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Biplane/m1131.obj,./ResampledDatabase/WheelChair/D00203.obj,./ResampledDatabase/Humanoid/m167.obj,./ResampledDatabase/WheelChair/D00526.obj,./ResampledDatabase/Tool/D01012.obj,./ResampledDatabase/WheelChair/D00274.obj
./ResampledDatabase/Biplane\m1127.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Biplane/m1119.obj,./ResampledDatabase/Jet/m1168.obj,./ResampledDatabase/Jet/m1216.obj,./ResampledDatabase/Fish/D00850.obj,./ResampledDatabase/Ship/m1435.obj,./ResampledDatabase/Fish/D00950.obj
./ResampledDatabase/Biplane\m1128.obj,0.980174,0.5,0.0731707,0.12766,./ResampledDatabase/Biplane/D00069.obj,./ResampledDatabase/Biplane/D00666.obj,./ResampledDatabase/Biplane/D00199.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/Humanoid/m235.obj,./ResampledDatabase/Jet/m1291.obj
./ResampledDatabase/Biplane\m1129.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/Jet/m1200.obj,./ResampledDatabase/Insect/m13.obj,./ResampledDatabase/Jet/m1245.obj,./ResampledDatabase/Biplane/D00199.obj,./ResampledDatabase/Humanoid/m187.obj
./ResampledDatabase/Biplane\m1131.obj,0.979207,0.333333,0.0487805,0.0851064,./ResampledDatabase/Biplane/m1126.obj,./ResampledDatabase/Insect/D00774.obj,./ResampledDatabase/Humanoid/m204.obj,./ResampledDatabase/Biplane/m1124.obj,./ResampledDatabase/Tool/D01012.obj,./ResampledDatabase/Humanoid/m176.obj
./ResampledDatabase/Biplane\m1132.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/NonWheelChair/D00928.obj,./ResampledDatabase/Biplane/m1125.obj,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/Bird/m34.obj,./ResampledDatabase/Jet/m1275.obj,./ResampledDatabase/Quadruped/D00831.obj
./ResampledDatabase/Biplane\m1133.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Bird/m37.obj,./ResampledDatabase/Ship/m1460.obj,./ResampledDatabase/Biplane/m1124.obj,./ResampledDatabase/Humanoid/m263.obj,./ResampledDatabase/Starship/m1362.obj,./ResampledDatabase/Jet/m1300.obj
./ResampledDatabase/Biplane\m1134.obj,0.977273,0,0,0,./ResampledDatabase/Jet/m1271.obj,./ResampledDatabase/Insect/m13.obj,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/BuildingNonResidential/m479.obj,./ResampledDatabase/Jet/m1245.obj,./ResampledDatabase/Jet/m1283.obj
./ResampledDatabase/Biplane\m1135.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Humanoid/m157.obj,./ResampledDatabase/Humanoid/m141.obj,./ResampledDatabase/NonWheelChair/m821.obj,./ResampledDatabase/Starship/m1353.obj,./ResampledDatabase/Biplane/m1143.obj,./ResampledDatabase/Humanoid/m176.obj
./ResampledDatabase/Biplane\m1136.obj,0.977273,0,0,0,./ResampledDatabase/Jet/m1292.obj,./ResampledDatabase/Jet/m1248.obj,./ResampledDatabase/Helicopter/m1319.obj,./ResampledDatabase/Jet/m1296.obj,./ResampledDatabase/Bird/m39.obj,./ResampledDatabase/Jet/m1295.obj
./ResampledDatabase/Biplane\m1137.obj,0.977273,0,0,0,./ResampledDatabase/Humanoid/m125.obj,./ResampledDatabase/WheelChair/D00183.obj,./ResampledDatabase/Insect/m19.obj,./ResampledDatabase/Ship/m1436.obj,./ResampledDatabase/Car/m1504.obj,./ResampledDatabase/Tool/D01040.obj
./ResampledDatabase/Biplane\m1138.obj,0.977273,0,0,0,./ResampledDatabase/Motorcycle/D00224.obj,./ResampledDatabase/Humanoid/m187.obj,./ResampledDatabase/Ship/m1459.obj,./ResampledDatabase/Ship/m1449.obj,./ResampledDatabase/Ship/m1462.obj,./ResampledDatabase/Jet/m1247.obj
./ResampledDatabase/Biplane\m1139.obj,0.980174,0.5,0.0731707,0.12766,./ResampledDatabase/Humanoid/m176.obj,./ResampledDatabase/Biplane/m1135.obj,./ResampledDatabase/NonWheelChair/m821.obj,./ResampledDatabase/Biplane/m1143.obj,./ResampledDatabase/Humanoid/m157.obj,./ResampledDatabase/Biplane/m1124.obj
./ResampledDatabase/Biplane\m1141.obj,0.977273,0,0,0,./ResampledDatabase/Bicycle/D00838.obj,./ResampledDatabase/Bicycle/D00708.obj,./ResampledDatabase/Jet/m1190.obj,./ResampledDatabase/FloorLamp/D00400.obj,./ResampledDatabase/Jet/m1149.obj,./ResampledDatabase/Jet/m1176.obj
./ResampledDatabase/Biplane\m1143.obj,0.979207,0.333333,0.0487805,0.0851064,./ResampledDatabase/Biplane/m1135.obj,./ResampledDatabase/NonWheelChair/m821.obj,./ResampledDatabase/MultiSeat/m834.obj,./ResampledDatabase/Biplane/m1139.obj,./ResampledDatabase/Humanoid/m212.obj,./ResampledDatabase/NonWheelChair/m807.obj
./ResampledDatabase/Biplane\m1144.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Jet/m1208.obj,./ResampledDatabase/Jet/m1188.obj,./ResampledDatabase/Helicopter/m1326.obj,./ResampledDatabase/Biplane/m1146.obj,./ResampledDatabase/Bird/D00922.obj,./ResampledDatabase/Jet/m1163.obj
./ResampledDatabase/Biplane\m1146.obj,0.977273,0,0,0,./ResampledDatabase/Jet/m1154.obj,./ResampledDatabase/Jet/m1150.obj,./ResampledDatabase/Jet/m1155.obj,./ResampledDatabase/Jet/m1188.obj,./ResampledDatabase/Jet/m1166.obj,./ResampledDatabase/Jet/m1161.obj
./ResampledDatabase/Bird\D00089.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Bird/m34.obj,./ResampledDatabase/Monoplane/D00864.obj,./ResampledDatabase/Jet/m1275.obj,./ResampledDatabase/Monoplane/D00098.obj,./ResampledDatabase/Starship/m1365.obj,./ResampledDatabase/Bicycle/D00558.obj
./ResampledDatabase/Bird\D00113.obj,0.977273,0,0,0,./ResampledDatabase/PlantIndoors/D00238.obj,./ResampledDatabase/Hat/m1631.obj,./ResampledDatabase/Biplane/D00276.obj,./ResampledDatabase/PlantIndoors/D00159.obj,./ResampledDatabase/Insect/D00102.obj,./ResampledDatabase/Computer/D01026.obj
./ResampledDatabase/Bird\D00234.obj,0.977273,0,0,0,./ResampledDatabase/Monoplane/D00011.obj,./ResampledDatabase/Jet/m1267.obj,./ResampledDatabase/Insect/D00231.obj,./ResampledDatabase/Jet/m1162.obj,./ResampledDatabase/SubmachineGun/D00431.obj,./ResampledDatabase/Insect/D00989.obj
./ResampledDatabase/Bird\D00271.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Humanoid/m253.obj,./ResampledDatabase/Monoplane/D00482.obj,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Jet/m1200.obj,./ResampledDatabase/Bird/D00862.obj
./ResampledDatabase/Bird\D00284.obj,0.97824,0.166667,0.0243902,0.0425532,./ResampledDatabase/Jet/m1286.obj,./ResampledDatabase/Jet/m1248.obj,./ResampledDatabase/Biplane/m1136.obj,./ResampledDatabase/Helicopter/m1302.obj,./ResampledDatabase/Biplane/m1129.obj,./ResampledDatabase/Bird/m37.obj
./ResampledDatabase/Bird\D00323.obj,0.977273,0,0,0,./ResampledDatabase/Ship/m1429.obj,./ResampledDatabase/Jet/m1273.obj,./ResampledDatabase/Sword/D00712.obj,./ResampledDatabase/Sword/D00162.obj,./ResampledDatabase/Monoplane/D00167.obj,./ResampledDatabase/Ship/D00647.obj
