query,accuracy,precision,recall,f1, r1, r2, r3, r4, r5, r6
./ResampledDatabase/Bed\D00650.obj,0.988866,0.5,0.111111,0.181818,./ResampledDatabase/Bed/D00322.obj,./ResampledDatabase/House/D00095.obj,./ResampledDatabase/MultiSeat/m839.obj,./ResampledDatabase/Bed/D00213.obj,./ResampledDatabase/RectangleTable/m887.obj,./ResampledDatabase/Bed/D00836.obj
./ResampledDatabase/Bed\D00735.obj,0.987216,0.166667,0.037037,0.0606061,./ResampledDatabase/RectangleTable/m886.obj,./ResampledDatabase/MultiSeat/m841.obj,./ResampledDatabase/Bed/D00565.obj,./ResampledDatabase/Shelf/m847.obj,./ResampledDatabase/House/D00286.obj,./ResampledDatabase/House/D00091.obj
./ResampledDatabase/Bed\D00836.obj,0.988041,0.333333,0.0740741,0.121212,./ResampledDatabase/MultiSeat/m833.obj,./ResampledDatabase/MultiSeat/m835.obj,./ResampledDatabase/MilitaryVehicle/D00051.obj,./ResampledDatabase/Bed/D00213.obj,./ResampledDatabase/Bed/D00031.obj,./ResampledDatabase/MultiSeat/D00586.obj
./ResampledDatabase/Bed\D00839.obj,0.986392,0,0,0,./ResampledDatabase/Shelf/m849.obj,./ResampledDatabase/MultiSeat/D00985.obj,./ResampledDatabase/Shelf/m847.obj,./ResampledDatabase/House/D00091.obj,./ResampledDatabase/House/D00889.obj,./ResampledDatabase/Sign/m1682.obj
./ResampledDatabase/Bed\D00969.obj,0.987216,0.166667,0.037037,0.0606061,./ResampledDatabase/DeskPhone/D00486.obj,./ResampledDatabase/Bed/D00213.obj,./ResampledDatabase/MultiSeat/m830.obj,./ResampledDatabase/MultiSeat/D00245.obj,./ResampledDatabase/MultiSeat/m839.obj,./ResampledDatabase/RectangleTable/m890.obj
./ResampledDatabase/Bed\D00988.obj,0.986392,0,0,0,./ResampledDatabase/MilitaryVehicle/D00799.obj,./ResampledDatabase/RectangleTable/m902.obj,./ResampledDatabase/Shelf/m852.obj,./ResampledDatabase/Apartment/D00348.obj,./ResampledDatabase/Shelf/m865.obj,./ResampledDatabase/Shelf/m853.obj
./ResampledDatabase/Bed\m945.obj,0.986392,0,0,0,./ResampledDatabase/PlantIndoors/m1012.obj,./ResampledDatabase/Insect/D00615.obj,./ResampledDatabase/PlantIndoors/D00238.obj,./ResampledDatabase/Biplane/D00320.obj,./ResampledDatabase/Bird/D00164.obj,./ResampledDatabase/Computer/m1772.obj
./ResampledDatabase/Bed\m946.obj,0.987216,0.166667,0.037037,0.0606061,./ResampledDatabase/Bed/m950.obj,./ResampledDatabase/RectangleTable/m872.obj,./ResampledDatabase/Door/D01052.obj,./ResampledDatabase/Apartment/D00496.obj,./ResampledDatabase/Door/D01167.obj,./ResampledDatabase/RectangleTable/m896.obj
./ResampledDatabase/Bed\m947.obj,0.987216,0.166667,0.037037,0.0606061,./ResampledDatabase/RectangleTable/m902.obj,./ResampledDatabase/RectangleTable/m878.obj,./ResampledDatabase/RectangleTable/m765.obj,./ResampledDatabase/Apartment/D00348.obj,./ResampledDatabase/Shelf/m861.obj,./ResampledDatabase/Bed/D00988.obj
./ResampledDatabase/Bed\m948.obj,0.986392,0,0,0,./ResampledDatabase/RoundTable/D00702.obj,./ResampledDatabase/RectangleTable/D00230.obj,./ResampledDatabase/Car/D00504.obj,./ResampledDatabase/Mug/D00913.obj,./ResampledDatabase/MultiSeat/m839.obj,./ResampledDatabase/Mug/m509.obj
./ResampledDatabase/Bed\m949.obj,0.986392,0,0,0,./ResampledDatabase/Monitor/D00229.obj,./ResampledDatabase/Train/m1587.obj,./ResampledDatabase/WheelChair/D00203.obj,./ResampledDatabase/NonWheelChair/D00707.obj,./ResampledDatabase/RectangleTable/D00188.obj,./ResampledDatabase/DeskPhone/D00486.obj
./ResampledDatabase/Bed\m950.obj,0.987216,0.166667,0.037037,0.0606061,./ResampledDatabase/RoundTable/m928.obj,./ResampledDatabase/Bed/m946.obj,./ResampledDatabase/RectangleTable/D00302.obj,./ResampledDatabase/MultiSeat/m836.obj,./ResampledDatabase/Door/D01167.obj,./ResampledDatabase/MilitaryVehicle/D00799.obj
./ResampledDatabase/Bed\m951.obj,0.986392,0,0,0,./ResampledDatabase/MultiSeat/m780.obj,./ResampledDatabase/Computer/m1764.obj,./ResampledDatabase/City/D01092.obj,./ResampledDatabase/RectangleTable/m886.obj,./ResampledDatabase/BuildingNonResidential/m384.obj,./ResampledDatabase/Chess/m1593.obj
./ResampledDatabase/Bicycle\D00016.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Jet/m1286.obj,./ResampledDatabase/Bicycle/m1473.obj,./ResampledDatabase/Jet/m1290.obj,./ResampledDatabase/Biplane/D00199.obj,./ResampledDatabase/Bicycle/D00567.obj,./ResampledDatabase/Bicycle/D00033.obj
./ResampledDatabase/Bicycle\D00033.obj,0.988454,0.333333,0.0769231,0.125,./ResampledDatabase/Bicycle/m1473.obj,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/Jet/m1287.obj,./ResampledDatabase/Bird/D00862.obj
./ResampledDatabase/Bicycle\D00040.obj,0.986804,0,0,0,./ResampledDatabase/Violin/D00570.obj,./ResampledDatabase/Jet/m1284.obj,./ResampledDatabase/Helicopter/m1315.obj,./ResampledDatabase/Biplane/D00854.obj,./ResampledDatabase/Helicopter/D00361.obj,./ResampledDatabase/Biplane/D00277.obj
./ResampledDatabase/Bicycle\D00077.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/FloorLamp/D00955.obj,./ResampledDatabase/ComputerKeyboard/D00420.obj,./ResampledDatabase/Tree/D00456.obj,./ResampledDatabase/Bicycle/D00040.obj,./ResampledDatabase/Sword/m694.obj,./ResampledDatabase/Gun/m684.obj
./ResampledDatabase/Bicycle\D00078.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Biplane/m1132.obj,./ResampledDatabase/Motorcycle/D00396.obj,./ResampledDatabase/BuildingNonResidential/m479.obj,./ResampledDatabase/Bicycle/D00033.obj,./ResampledDatabase/Bird/D00922.obj
./ResampledDatabase/Bicycle\D00462.obj,0.986804,0,0,0,./ResampledDatabase/Jet/m1194.obj,./ResampledDatabase/Jet/m1196.obj,./ResampledDatabase/Jet/m1253.obj,./ResampledDatabase/Biplane/D00890.obj,./ResampledDatabase/Monoplane/D00798.obj,./ResampledDatabase/Jet/m1239.obj
./ResampledDatabase/Bicycle\D00514.obj,0.986804,0,0,0,./ResampledDatabase/Tree/m1063.obj,./ResampledDatabase/Biplane/D00515.obj,./ResampledDatabase/Biplane/D00373.obj,./ResampledDatabase/PlantWildNonTree/m983.obj,./ResampledDatabase/Insect/D00333.obj,./ResampledDatabase/Humanoid/m224.obj
./ResampledDatabase/Bicycle\D00536.obj,0.986804,0,0,0,./ResampledDatabase/Bus/D00677.obj,./ResampledDatabase/Apartment/D00478.obj,./ResampledDatabase/ComputerKeyboard/D00420.obj,./ResampledDatabase/Truck/D00835.obj,./ResampledDatabase/Sword/D00812.obj,./ResampledDatabase/Ship/D00429.obj
./ResampledDatabase/Bicycle\D00555.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Bicycle/D00931.obj,./ResampledDatabase/Jet/m1176.obj,./ResampledDatabase/Insect/m15.obj,./ResampledDatabase/Bicycle/D00847.obj,./ResampledDatabase/Bicycle/m1477.obj,./ResampledDatabase/Insect/D00786.obj
./ResampledDatabase/Bicycle\D00558.obj,0.990103,0.666667,0.153846,0.25,./ResampledDatabase/Bicycle/m1473.obj,./ResampledDatabase/Bicycle/D00033.obj,./ResampledDatabase/Bicycle/D00621.obj,./ResampledDatabase/Bird/D00862.obj,./ResampledDatabase/Bicycle/D00567.obj,./ResampledDatabase/Insect/D00752.obj
./ResampledDatabase/Bicycle\D00567.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Bicycle/m1473.obj,./ResampledDatabase/Bird/D00862.obj,./ResampledDatabase/Insect/m15.obj,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Bicycle/D00033.obj,./ResampledDatabase/Jet/m1281.obj
./ResampledDatabase/Bicycle\D00621.obj,0.988454,0.333333,0.0769231,0.125,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Monoplane/D00402.obj,./ResampledDatabase/Humanoid/m235.obj,./ResampledDatabase/Monoplane/D00482.obj,./ResampledDatabase/Bicycle/m1473.obj,./ResampledDatabase/Helicopter/m1325.obj
./ResampledDatabase/Bicycle\D00708.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Bicycle/D00838.obj,./ResampledDatabase/Bicycle/D00931.obj,./ResampledDatabase/Bicycle/D00555.obj,./ResampledDatabase/Helicopter/m1325.obj,./ResampledDatabase/Insect/m15.obj,./ResampledDatabase/Insect/D00510.obj
./ResampledDatabase/Bicycle\D00750.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/Bicycle/m1478.obj,./ResampledDatabase/AquaticAnimal/m70.obj,./ResampledDatabase/RectangleTable/D00944.obj,./ResampledDatabase/NonWheelChair/D00936.obj,./ResampledDatabase/Jet/m1249.obj,./ResampledDatabase/House/m436.obj
./ResampledDatabase/Bicycle\D00838.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Bicycle/D00708.obj,./ResampledDatabase/Insect/D00510.obj,./ResampledDatabase/Bicycle/D00931.obj,./ResampledDatabase/Bicycle/D00555.obj,./ResampledDatabase/Jet/m1190.obj,./ResampledDatabase/Biplane/m1141.obj
./ResampledDatabase/Bicycle\D00847.obj,0.988454,0.333333,0.0769231,0.125,./ResampledDatabase/Bicycle/D00931.obj,./ResampledDatabase/Jet/m1208.obj,./ResampledDatabase/Insect/m15.obj,./ResampledDatabase/Humanoid/m241.obj,./ResampledDatabase/Bird/D00862.obj,./ResampledDatabase/Bicycle/D00555.obj
./ResampledDatabase/Bicycle\D00904.obj,0.990103,0.666667,0.153846,0.25,./ResampledDatabase/Bicycle/D00838.obj,./ResampledDatabase/Bicycle/D00708.obj,./ResampledDatabase/Bicycle/D00514.obj,./ResampledDatabase/City/D01068.obj,./ResampledDatabase/Bicycle/D00931.obj,./ResampledDatabase/Guitar/D00232.obj
./ResampledDatabase/Bicycle\D00930.obj,0.986804,0,0,0,./ResampledDatabase/Apartment/D00860.obj,./ResampledDatabase/House/D00001.obj,./ResampledDatabase/Truck/D00835.obj,./ResampledDatabase/Helicopter/D00038.obj,./ResampledDatabase/DeskPhone/D00957.obj,./ResampledDatabase/Truck/D00987.obj
./ResampledDatabase/Bicycle\D00931.obj,0.988454,0.333333,0.0769231,0.125,./ResampledDatabase/Bicycle/D00555.obj,./ResampledDatabase/Bicycle/D00847.obj,./ResampledDatabase/Insect/m15.obj,./ResampledDatabase/Bird/D00862.obj,./ResampledDatabase/Insect/D00786.obj,./ResampledDatabase/Jet/m1208.obj
./ResampledDatabase/Bicycle\D00974.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/Insect/D00895.obj,./ResampledDatabase/Bed/D00552.obj,./ResampledDatabase/Insect/D00788.obj,./ResampledDatabase/Helicopter/D00977.obj,./ResampledDatabase/Bird/D00442.obj,./ResampledDatabase/Bicycle/m1475.obj
./ResampledDatabase/Bicycle\m1472.obj,0.986804,0,0,0,./ResampledDatabase/Humanoid/m218.obj,./ResampledDatabase/Bird/m37.obj,./ResampledDatabase/Bird/D00762.obj,./ResampledDatabase/Jet/m1156.obj,./ResampledDatabase/RoundTable/D00866.obj,./ResampledDatabase/Insect/D00734.obj
./ResampledDatabase/Bicycle\m1473.obj,0.990103,0.666667,0.153846,0.25,./ResampledDatabase/Bicycle/D00033.obj,./ResampledDatabase/Bicycle/D00567.obj,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Bicycle/D00016.obj,./ResampledDatabase/Jet/m1290.obj,./ResampledDatabase/Jet/m1291.obj
./ResampledDatabase/Bicycle\m1475.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/PlantIndoors/m1025.obj,./ResampledDatabase/Bicycle/D00974.obj,./ResampledDatabase/BuildingNonResidential/m478.obj,./ResampledDatabase/Insect/m14.obj,./ResampledDatabase/Insect/D00082.obj,./ResampledDatabase/Jet/m1237.obj
./ResampledDatabase/Bicycle\m1476.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/Bird/D00625.obj,./ResampledDatabase/Bird/m37.obj,./ResampledDatabase/Humanoid/m263.obj,./ResampledDatabase/Jet/m1154.obj,./ResampledDatabase/Insect/m15.obj,./ResampledDatabase/Bicycle/m1473.obj
./ResampledDatabase/Bicycle\m1477.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/Bicycle/D00555.obj,./ResampledDatabase/Jet/m1176.obj,./ResampledDatabase/Jet/m1247.obj,./ResampledDatabase/Jet/m1149.obj,./ResampledDatabase/Starship/m1371.obj,./ResampledDatabase/Insect/D00855.obj
./ResampledDatabase/Bicycle\m1478.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/Bicycle/D00750.obj,./ResampledDatabase/Helicopter/D00991.obj,./ResampledDatabase/RectangleTable/D00944.obj,./ResampledDatabase/Humanoid/m239.obj,./ResampledDatabase/Glasses/D00656.obj,./ResampledDatabase/Jet/m1191.obj
./ResampledDatabase/Biplane\D00069.obj,0.980619,0.333333,0.0444444,0.0784314,./ResampledDatabase/Biplane/m1128.obj,./ResampledDatabase/Quadruped/D00380.obj,./ResampledDatabase/Cellphone/D00192.obj,./ResampledDatabase/Motorcycle/D00945.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/Biplane/D00666.obj
./ResampledDatabase/Biplane\D00132.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Monoplane/D00011.obj,./ResampledDatabase/Bird/D00438.obj,./ResampledDatabase/Jet/m1267.obj,./ResampledDatabase/Monoplane/D00925.obj,./ResampledDatabase/Ship/m1441.obj,./ResampledDatabase/Biplane/D00900.obj
./ResampledDatabase/Biplane\D00178.obj,0.978969,0,0,0,./ResampledDatabase/Knife/m723.obj,./ResampledDatabase/Helicopter/m1306.obj,./ResampledDatabase/Helicopter/m1321.obj,./ResampledDatabase/Tree/m1066.obj,./ResampledDatabase/Jet/m1220.obj,./ResampledDatabase/Jet/m1221.obj
./ResampledDatabase/Biplane\D00199.obj,0.981443,0.5,0.0666667,0.117647,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/Monoplane/D00925.obj,./ResampledDatabase/Biplane/m1129.obj,./ResampledDatabase/Biplane/m1121.obj,./ResampledDatabase/Humanoid/m235.obj,./ResampledDatabase/Biplane/m1133.obj
./ResampledDatabase/Biplane\D00246.obj,0.978969,0,0,0,./ResampledDatabase/Jet/m1157.obj,./ResampledDatabase/Insect/m11.obj,./ResampledDatabase/Helicopter/m1313.obj,./ResampledDatabase/Bird/D00599.obj,./ResampledDatabase/Humanoid/m248.obj,./ResampledDatabase/Bird/D00284.obj
./ResampledDatabase/Biplane\D00276.obj,0.978969,0,0,0,./ResampledDatabase/Ship/m1449.obj,./ResampledDatabase/Hat/m1631.obj,./ResampledDatabase/House/m432.obj,./ResampledDatabase/Jet/m1289.obj,./ResampledDatabase/Ship/m1457.obj,./ResampledDatabase/Quadruped/m278.obj
./ResampledDatabase/Biplane\D00277.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Biplane/D00854.obj,./ResampledDatabase/Helicopter/m1315.obj,./ResampledDatabase/Helicopter/m1313.obj,./ResampledDatabase/Bird/m47.obj,./ResampledDatabase/Helicopter/D00658.obj,./ResampledDatabase/Ship/D00907.obj
./ResampledDatabase/Biplane\D00320.obj,0.978969,0,0,0,./ResampledDatabase/Bird/D00164.obj,./ResampledDatabase/Helicopter/D00977.obj,./ResampledDatabase/PlantIndoors/m1012.obj,./ResampledDatabase/Insect/D00117.obj,./ResampledDatabase/Bird/D00442.obj,./ResampledDatabase/PlantIndoors/D00800.obj
./ResampledDatabase/Biplane\D00373.obj,0.978969,0,0,0,./ResampledDatabase/Insect/D00615.obj,./ResampledDatabase/Insect/D00102.obj,./ResampledDatabase/Insect/m3.obj,./ResampledDatabase/Motorcycle/D00054.obj,./ResampledDatabase/Motorcycle/D00880.obj,./ResampledDatabase/Insect/D00180.obj
./ResampledDatabase/Biplane\D00410.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Insect/D00672.obj,./ResampledDatabase/Jet/m1288.obj,./ResampledDatabase/Biplane/D00632.obj,./ResampledDatabase/Sword/m719.obj,./ResampledDatabase/AquaticAnimal/m73.obj,./ResampledDatabase/Humanoid/m207.obj
./ResampledDatabase/Biplane\D00490.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/City/D01091.obj,./ResampledDatabase/House/m439.obj,./ResampledDatabase/ComputerKeyboard/D00569.obj,./ResampledDatabase/Jet/m1300.obj,./ResampledDatabase/Biplane/m1133.obj,./ResampledDatabase/Humanoid/m210.obj
./ResampledDatabase/Biplane\D00515.obj,0.978969,0,0,0,./ResampledDatabase/Cup/D00587.obj,./ResampledDatabase/PlantWildNonTree/m983.obj,./ResampledDatabase/WheelChair/D00290.obj,./ResampledDatabase/Bicycle/D00514.obj,./ResampledDatabase/Computer/D01073.obj,./ResampledDatabase/Tree/m1063.obj
./ResampledDatabase/Biplane\D00601.obj,0.978969,0,0,0,./ResampledDatabase/Insect/m6.obj,./ResampledDatabase/Insect/m25.obj,./ResampledDatabase/RectangleTable/m906.obj,./ResampledDatabase/City/D01056.obj,./ResampledDatabase/PlantIndoors/m1020.obj,./ResampledDatabase/Bird/m33.obj
./ResampledDatabase/Biplane\D00616.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Motorcycle/D00521.obj,./ResampledDatabase/Biplane/m1118.obj,./ResampledDatabase/Starship/m1368.obj,./ResampledDatabase/Starship/m1365.obj,./ResampledDatabase/Quadruped/D00380.obj,./ResampledDatabase/Skyscraper/D00584.obj
./ResampledDatabase/Biplane\D00632.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Jet/m1288.obj,./ResampledDatabase/AquaticAnimal/m73.obj,./ResampledDatabase/Motorcycle/D00269.obj,./ResampledDatabase/Insect/D00109.obj,./ResampledDatabase/Biplane/m1124.obj,./ResampledDatabase/Insect/D00672.obj
./ResampledDatabase/Biplane\D00634.obj,0.978969,0,0,0,./ResampledDatabase/Jet/m1188.obj,./ResampledDatabase/Jet/m1208.obj,./ResampledDatabase/Insect/D00786.obj,./ResampledDatabase/Insect/D00855.obj,./ResampledDatabase/Jet/m1153.obj,./ResampledDatabase/Starship/m1358.obj
./ResampledDatabase/Biplane\D00666.obj,0.980619,0.333333,0.0444444,0.0784314,./ResampledDatabase/Biplane/m1128.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/Quadruped/m108.obj,./ResampledDatabase/Quadruped/D00380.obj,./ResampledDatabase/Biplane/D00069.obj,./ResampledDatabase/Motorcycle/D00945.obj
./ResampledDatabase/Biplane\D00854.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Jet/m1270.obj,./ResampledDatabase/Biplane/D00277.obj,./ResampledDatabase/PlantIndoors/m1010.obj,./ResampledDatabase/Helicopter/m1315.obj,./ResampledDatabase/Bird/m47.obj,./ResampledDatabase/Jet/m1279.obj
./ResampledDatabase/Biplane\D00890.obj,0.978969,0,0,0,./ResampledDatabase/Jet/m1199.obj,./ResampledDatabase/Helicopter/m1316.obj,./ResampledDatabase/Jet/m1230.obj,./ResampledDatabase/Jet/m1190.obj,./ResampledDatabase/AquaticAnimal/m78.obj,./ResampledDatabase/AquaticAnimal/m75.obj
./ResampledDatabase/Biplane\D00900.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Bird/D00438.obj,./ResampledDatabase/Biplane/D00132.obj,./ResampledDatabase/Ship/m1441.obj,./ResampledDatabase/Bird/D00599.obj,./ResampledDatabase/Bird/D00961.obj,./ResampledDatabase/Monoplane/D00011.obj
./ResampledDatabase/Biplane\m1118.obj,0.978969,0,0,0,./ResampledDatabase/Motorcycle/D00521.obj,./ResampledDatabase/Insect/m12.obj,./ResampledDatabase/Humanoid/m232.obj,./ResampledDatabase/Insect/D00989.obj,./ResampledDatabase/Jet/m1200.obj,./ResampledDatabase/Motorcycle/D00342.obj
./ResampledDatabase/Biplane\m1119.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Humanoid/m260.obj,./ResampledDatabase/Biplane/m1127.obj,./ResampledDatabase/Fish/D00682.obj,./ResampledDatabase/Jet/m1215.obj,./ResampledDatabase/Fish/D00950.obj,./ResampledDatabase/Fish/D00535.obj
./ResampledDatabase/Biplane\m1120.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Biplane/m1138.obj,./ResampledDatabase/Motorcycle/D00224.obj,./ResampledDatabase/Starship/m1371.obj,./ResampledDatabase/Motorcycle/D00703.obj,./ResampledDatabase/City/D01103.obj,./ResampledDatabase/City/m1652.obj
./ResampledDatabase/Biplane\m1121.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Humanoid/m160.obj,./ResampledDatabase/Jet/m1219.obj,./ResampledDatabase/Jet/m1301.obj,./ResampledDatabase/Biplane/D00199.obj,./ResampledDatabase/Jet/m1246.obj,./ResampledDatabase/Starship/m1372.obj
./ResampledDatabase/Biplane\m1122.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Helicopter/D00397.obj,./ResampledDatabase/Motorcycle/D00054.obj,./ResampledDatabase/Jet/m1201.obj,./ResampledDatabase/PlantIndoors/m1012.obj,./ResampledDatabase/City/D01101.obj,./ResampledDatabase/Biplane/D00320.obj
./ResampledDatabase/Biplane\m1123.obj,0.978969,0,0,0,./ResampledDatabase/Humanoid/m210.obj,./ResampledDatabase/Insect/D00430.obj,./ResampledDatabase/City/D01039.obj,./ResampledDatabase/Motorcycle/m1481.obj,./ResampledDatabase/NonWheelChair/m821.obj,./ResampledDatabase/WheelChair/D00453.obj
./ResampledDatabase/Biplane\m1124.obj,0.981443,0.5,0.0666667,0.117647,./ResampledDatabase/Biplane/m1133.obj,./ResampledDatabase/Biplane/m1131.obj,./ResampledDatabase/Insect/D00774.obj,./ResampledDatabase/Motorcycle/D00269.obj,./ResampledDatabase/Humanoid/m141.obj,./ResampledDatabase/Biplane/m1135.obj
./ResampledDatabase/Biplane\m1125.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Quadruped/D00831.obj,./ResampledDatabase/NonWheelChair/D00928.obj,./ResampledDatabase/NonWheelChair/m807.obj,./ResampledDatabase/Insect/m12.obj,./ResampledDatabase/Motorcycle/D00342.obj,./ResampledDatabase/Biplane/m1132.obj
./ResampledDatabase/Biplane\m1126.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Biplane/m1131.obj,./ResampledDatabase/WheelChair/D00203.obj,./ResampledDatabase/Humanoid/m204.obj,./ResampledDatabase/WheelChair/D00526.obj,./ResampledDatabase/Humanoid/m146.obj,./ResampledDatabase/Bed/m949.obj
./ResampledDatabase/Biplane\m1127.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Biplane/m1119.obj,./ResampledDatabase/Jet/m1216.obj,./ResampledDatabase/Jet/m1168.obj,./ResampledDatabase/Fish/D00950.obj,./ResampledDatabase/Jet/m1215.obj,./ResampledDatabase/Jet/m1175.obj
./ResampledDatabase/Biplane\m1128.obj,0.980619,0.333333,0.0444444,0.0784314,./ResampledDatabase/Biplane/D00666.obj,./ResampledDatabase/Biplane/D00069.obj,./ResampledDatabase/Quadruped/D00380.obj,./ResampledDatabase/Cellphone/D00192.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/Skyscraper/D00584.obj
./ResampledDatabase/Biplane\m1129.obj,0.979794,0.166667,0.0222222,0.0392157,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/Jet/m1200.obj,./ResampledDatabase/Bird/D00922.obj,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Biplane/D00199.obj,./ResampledDatabase/Bird/D00862.obj
