Class,File,SurfaceArea,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3bin0,A3bin1,A3bin2,A3bin3,A3bin4,A3bin5,A3bin6,A3bin7,A3bin8,A3bin9,A3bin10,A3bin11,A3bin12,A3bin13,A3bin14,A3bin15,A3bin16,A3bin17,A3bin18,A3bin19,D1bin0,D1bin1,D1bin2,D1bin3,D1bin4,D1bin5,D1bin6,D1bin7,D1bin8,D1bin9,D1bin10,D1bin11,D1bin12,D1bin13,D1bin14,D1bin15,D1bin16,D1bin17,D1bin18,D1bin19,D1bin20,D1bin21,D1bin22,D1bin23,D1bin24,D1bin25,D1bin26,D1bin27,D1bin28,D1bin29,D2bin0,D2bin1,D2bin2,D2bin3,D2bin4,D2bin5,D2bin6,D2bin7,D2bin8,D2bin9,D2bin10,D2bin11,D2bin12,D2bin13,D2bin14,D2bin15,D2bin16,D2bin17,D2bin18,D2bin19,D3bin0,D3bin1,D3bin2,D3bin3,D3bin4,D3bin5,D3bin6,D3bin7,D3bin8,D3bin9,D3bin10,D3bin11,D3bin12,D3bin13,D3bin14,D3bin15,D3bin16,D3bin17,D3bin18,D3bin19,D4bin0,D4bin1,D4bin2,D4bin3,D4bin4,D4bin5,D4bin6,D4bin7,D4bin8,D4bin9,D4bin10,D4bin11,D4bin12,D4bin13,D4bin14,D4bin15,D4bin16,D4bin17,D4bin18,D4bin19
"./ResampledDatabase/Bed",D00552.obj,1.64166,0.00634461,971.82,0.00409772,1.22586,0.0298657,5.38184,0.135504,0.109759,0.100091,0.0794855,0.0674683,0.0609544,0.0489093,0.0450332,0.0441092,0.0501302,0.0539208,0.0391462,0.0329231,0.027062,0.0229095,0.0200449,0.0174762,0.0163079,0.0162017,0.0125638,0,0,0,0,0,0,0,0,0,0,0.020794,0.0233144,0.0299307,0.0417454,0.145715,0.127442,0.119723,0.0719912,0.0806553,0.160996,0.0396975,0.0259924,0.023787,0.0300882,0.00913674,0.0118147,0.0122873,0.00283554,0.00441084,0.0176434,0.0592564,0.0674267,0.0641052,0.0615938,0.0545647,0.0962893,0.115615,0.0746299,0.0618338,0.0342324,0.0283725,0.056471,0.0799277,0.0514012,0.0278774,0.0243799,0.0146993,0.00916946,0.0151574,0.00299648,0.0324533,0.0930409,0.0926316,0.0895931,0.0914789,0.0925697,0.0776102,0.0717044,0.063754,0.0509813,0.0482593,0.0482676,0.0359661,0.0294839,0.0202199,0.0157431,0.014312,0.0209066,0.0100208,0.00100321,0.779415,0.0634541,0.0436099,0.0301673,0.0200393,0.0156552,0.012021,0.00887866,0.00669313,0.00543729,0.00483483,0.00397015,0.00291477,0.00176403,0.000782328,0.000232965,8.01832e-05,3.57574e-05,1.19191e-05,2.16711e-06,
"./ResampledDatabase/Bed",D00565.obj,3.42005,0.0110321,2906.24,0.00534755,1.25167,0.0635729,44.0962,0.0614277,0.104018,0.0993513,0.0899696,0.0825707,0.0739273,0.0667923,0.0600327,0.0543587,0.0492426,0.0437161,0.0393547,0.0351149,0.0312381,0.027947,0.0250868,0.021806,0.0174528,0.0117943,0.00479857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996828,0.0573931,0.0986256,0.166893,0.161607,0.136535,0.128379,0.105724,0.0771787,0.034889,0.0143483,0.00498414,0.00181242,0.00166138,0.0082351,0.0362159,0.0625934,0.0771693,0.0850144,0.0899721,0.0936305,0.0924714,0.0882718,0.0806518,0.0724087,0.0629014,0.0502707,0.0395693,0.0292969,0.0191286,0.00839512,0.00271836,0.000900121,0.000185025,0.0015611,0.0132405,0.0372663,0.0673005,0.0991462,0.119709,0.120966,0.110722,0.0991761,0.0858305,0.072026,0.0573946,0.0434777,0.0306445,0.0197798,0.0119279,0.00611447,0.0026716,0.000912531,0.000133013,0.757534,0.177847,0.0464092,0.0116337,0.00386129,0.00153671,0.000640478,0.000307776,0.000141967,3.90139e-05,2.81767e-05,8.66975e-06,3.25115e-06,6.50231e-06,0,0,1.08372e-06,0,0,1.08372e-06,
"./ResampledDatabase/Bed",D00650.obj,2.65426,0.0109898,1368.98,0.00605734,1.16091,0.0597375,19.8776,0.0893956,0.106504,0.097083,0.0782192,0.0422981,0.0397318,0.0595029,0.088011,0.0845694,0.0989306,0.0698669,0.0383111,0.0234498,0.0180657,0.0154675,0.0155253,0.0139818,0.0105207,0.00737085,0.00319517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931677,0.0330173,0.0781301,0.0689768,0.0634194,0.120137,0.0830337,0.0693037,0.0928408,0.148251,0.0671788,0.0782936,0.0322001,0.0156914,0.0402092,0.0291388,0.0354498,0.0512734,0.0538288,0.0516095,0.048512,0.0493111,0.0586386,0.0950096,0.0464386,0.0311731,0.0256892,0.024554,0.0211905,0.0247821,0.0355348,0.158755,0.0797971,0.0715417,0.00777227,0.00486489,0.0247926,0.0365032,0.045274,0.053422,0.0603296,0.0684941,0.0709101,0.0700037,0.0733569,0.0725857,0.0686271,0.0624785,0.0563412,0.0486871,0.044711,0.0642087,0.0587705,0.0132408,0.00239842,0.49194,0.193574,0.115122,0.073095,0.0508362,0.031001,0.0171723,0.0104243,0.00686068,0.00493037,0.00278546,0.00133529,0.000365253,0.000225438,0.000171246,8.45392e-05,2.70959e-05,3.14312e-05,1.51737e-05,3.25151e-06,
"./ResampledDatabase/Bed",D00735.obj,4.16339,0.0203479,1541.16,0.00701058,1.26528,0.0761334,17.298,0.0532308,0.108578,0.110607,0.098601,0.0844559,0.0727531,0.0655924,0.0613677,0.0582627,0.0539236,0.0475392,0.0406806,0.0341384,0.028521,0.0240716,0.0201862,0.0159296,0.011707,0.00730809,0.00254634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590551,0.0125984,0.0194882,0.0701772,0.0895669,0.132972,0.135433,0.137894,0.128248,0.100689,0.0793307,0.0497047,0.0252953,0.00994094,0.00541339,0.00216535,0.000492126,0.00580352,0.0274595,0.0519697,0.0727585,0.0828265,0.0869598,0.0865658,0.0846316,0.0813083,0.0724325,0.067,0.0574102,0.0539339,0.0472603,0.0395766,0.0435329,0.0274055,0.00825474,0.00274925,0.000161014,0.0011844,0.00810832,0.0229653,0.0458791,0.0734779,0.0958103,0.105981,0.109759,0.106331,0.0977606,0.0857702,0.0729202,0.0586168,0.0455152,0.0314901,0.0200986,0.0114553,0.00505919,0.00173382,8.34953e-05,0.506519,0.227167,0.116242,0.0631364,0.0359132,0.0210032,0.012442,0.00747236,0.00428818,0.00258504,0.00145395,0.000848319,0.000437702,0.000249187,0.00012026,6.60887e-05,3.57529e-05,1.19176e-05,4.33369e-06,3.25026e-06,
"./ResampledDatabase/Bed",D00836.obj,2.70692,0.0142233,866.902,0.00660108,1.11672,0.109517,13.7004,0.0618231,0.121311,0.11805,0.0907821,0.0706719,0.0586194,0.0533508,0.0543863,0.0583017,0.0589196,0.0549217,0.0453055,0.0375118,0.0320823,0.0261019,0.0211293,0.0161329,0.0114986,0.00668483,0.00241566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019285,0.0182466,0.0353063,0.082777,0.0907877,0.123127,0.142857,0.154725,0.128023,0.1031,0.074173,0.0304109,0.0118677,0.00267023,0.00908429,0.0294912,0.0546328,0.070456,0.0820316,0.0851971,0.0910059,0.0761118,0.070395,0.0676286,0.0527065,0.0461245,0.0407518,0.0372493,0.0369873,0.0369863,0.0418619,0.0612317,0.0098574,0.00020903,0.00146008,0.00903167,0.0204855,0.036236,0.0552211,0.0752333,0.0915107,0.101397,0.105082,0.101732,0.0955105,0.0868613,0.0751209,0.0597921,0.0430548,0.0261804,0.0110455,0.00393479,0.0009672,0.000142296,0.44571,0.222924,0.129773,0.0770334,0.0472432,0.0298303,0.0186059,0.0116957,0.00705967,0.00432725,0.00262625,0.00145939,0.000883001,0.000470211,0.000234022,6.82565e-05,3.467e-05,1.30012e-05,4.33375e-06,5.41718e-06,
"./ResampledDatabase/Bed",D00839.obj,4.8267,0.00636791,24519.1,0.00237342,1.24379,0.026909,37.4259,0.109941,0.0997061,0.0823213,0.0615662,0.0508273,0.0428793,0.0699349,0.0812924,0.0760466,0.0858546,0.071534,0.0516686,0.0310125,0.0185673,0.0159042,0.0147454,0.0123401,0.010608,0.00832533,0.00492509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000977876,0.0113678,0.0141792,0.0503606,0.0650287,0.112945,0.186408,0.170273,0.13348,0.115756,0.0894756,0.0497494,0.034858,0.0570716,0.0500048,0.052094,0.0571136,0.052329,0.0423199,0.0299674,0.0256089,0.0304715,0.034464,0.0441151,0.0297184,0.0278012,0.0532221,0.195416,0.0832516,0.0447231,0.0441151,0.0113343,0.014502,0.0416927,0.0509168,0.0554597,0.0615119,0.064224,0.0651085,0.0627571,0.0520992,0.0515477,0.0530135,0.0616933,0.0686845,0.0580616,0.0487468,0.0392208,0.0462697,0.0530424,0.0438781,0.00756953,0.533931,0.193964,0.108168,0.0660909,0.0397232,0.0231981,0.0145801,0.00877188,0.00554379,0.00278923,0.00152248,0.000872312,0.000398771,0.000221058,0.00010186,5.85153e-05,3.79266e-05,1.51706e-05,6.5017e-06,5.41809e-06,
"./ResampledDatabase/Bed",D00969.obj,3.70883,0.0555503,146.179,0.0159619,1.29193,0.165458,10.5204,0.0550047,0.0934623,0.0981216,0.08744,0.0816126,0.0770812,0.0737644,0.0713796,0.0675637,0.0604011,0.0535633,0.0426818,0.0341056,0.0279039,0.0229292,0.0184555,0.0144386,0.0108351,0.00674813,0.00250748,0,0,0,0,0,0,0,0,0,0,0,0,0.00349863,0.0167326,0.0432005,0.0947673,0.0874658,0.0870094,0.123669,0.0953757,0.0786431,0.0654092,0.0739276,0.0701247,0.0514147,0.0406145,0.0322483,0.0170368,0.0135382,0.005324,0.0135932,0.0303849,0.0436531,0.0594806,0.0713566,0.074305,0.0675889,0.0579884,0.0528806,0.0541408,0.0621201,0.0779476,0.074247,0.0745391,0.0851898,0.0524365,0.0276895,0.0149714,0.00483778,0.000649105,0.00258402,0.0163352,0.0348874,0.0525672,0.0676269,0.0782568,0.0830928,0.0833135,0.0838971,0.0834939,0.0837837,0.0780867,0.0675423,0.055641,0.0460267,0.0377601,0.0273621,0.0138584,0.00352132,0.000362959,0.589196,0.188473,0.102265,0.0547447,0.030062,0.0161442,0.00852119,0.0049437,0.00277034,0.00148647,0.000763819,0.000361866,0.00015168,5.85053e-05,2.70858e-05,1.95018e-05,4.33373e-06,2.16686e-06,2.16686e-06,2.16686e-06,
"./ResampledDatabase/Bed",D00988.obj,3.65807,0.10941,36.157,0.0462715,1.23616,0.493002,26.3177,0.0654618,0.112573,0.107673,0.0959507,0.0825967,0.0710941,0.0630312,0.0575339,0.0528582,0.0473713,0.0414721,0.0365345,0.0324072,0.0284201,0.025939,0.0234434,0.0207458,0.0172349,0.0124438,0.0052148,0,0,0,0,0,0,0,0,0,0,0,0,0.00250265,0.0239677,0.051593,0.0821061,0.0932717,0.102897,0.100491,0.107325,0.100876,0.100683,0.0834537,0.0535181,0.0357108,0.0255077,0.0193474,0.00827799,0.00664164,0.00182886,0.00724068,0.0327461,0.0551572,0.0708917,0.0812496,0.0873512,0.0884603,0.0905925,0.0871882,0.0781313,0.0721098,0.0577044,0.0495767,0.0407278,0.0344782,0.0365854,0.0187048,0.00693165,0.00382336,0.000349033,0.00216261,0.0117995,0.0314548,0.0582637,0.0864643,0.104061,0.109429,0.107682,0.101295,0.0914554,0.0798548,0.0651969,0.0511616,0.0380302,0.0272646,0.0173813,0.00985545,0.00470456,0.00219147,0.000290685,0.626981,0.204574,0.0826867,0.0395425,0.0204596,0.0108787,0.00624578,0.00362333,0.00206784,0.00125435,0.000745247,0.000400787,0.000228557,0.000135401,8.77398e-05,3.46626e-05,3.46626e-05,4.33283e-06,7.58245e-06,7.58245e-06,
"./ResampledDatabase/Bed",m945.obj,3.38464,0.00391428,22376,0.00730947,1.20593,0.0127883,6.18344,0.0597827,0.0982698,0.0972201,0.0868394,0.0766082,0.0685981,0.065055,0.0617708,0.0571419,0.05344,0.0492576,0.0462703,0.0427005,0.0370899,0.0305544,0.0245035,0.0193755,0.0139042,0.00853184,0.00308627,0,0,0,0,0.0138016,0.0144177,0.00985829,0.0260012,0.0367221,0.0428835,0.053358,0.138755,0.134196,0.111645,0.083549,0.0581639,0.0554529,0.050647,0.00418977,0.00850277,0.00640789,0.0255083,0.0316697,0.00751694,0.0136784,0.0434997,0.0117067,0.00702403,0.00283426,0.00800986,0.0249908,0.0619359,0.106908,0.122188,0.120507,0.0994891,0.0789268,0.0593927,0.0430588,0.0377262,0.0365321,0.0317666,0.0438179,0.0496546,0.0380823,0.0218314,0.0145096,0.00667175,0.00157018,0.000440049,0.0075398,0.0525343,0.105938,0.136415,0.137083,0.115791,0.0917002,0.0746836,0.0602772,0.0518818,0.0445904,0.0358197,0.0276222,0.0213349,0.0162651,0.0124901,0.0057265,0.00178238,0.000475232,4.94819e-05,0.792923,0.104891,0.0467792,0.0243105,0.0125876,0.00767844,0.00441724,0.00246161,0.00155042,0.00095669,0.000549311,0.000369458,0.00026978,0.000152767,5.41727e-05,2.70864e-05,1.08345e-05,7.58418e-06,2.16691e-06,1.08345e-06,
"./ResampledDatabase/Bed",m946.obj,2.11852,0.16149,3.22368,0.082772,1.14891,0.749721,21.1931,0.0656904,0.114195,0.109497,0.0922196,0.0751266,0.0627162,0.05648,0.0524274,0.0493624,0.0467603,0.0427036,0.0384159,0.0358674,0.0335158,0.031854,0.0290993,0.0249147,0.0202044,0.0133651,0.0055846,0,0,0,0,0,0,0.0032512,0.0263518,0.0253251,0.0311431,0.0376454,0.0347365,0.0441478,0.0448323,0.0482546,0.0499658,0.0573238,0.0687885,0.0667351,0.0574949,0.0460301,0.0475702,0.0374743,0.0523614,0.0677618,0.0491102,0.0388433,0.0219028,0.0278919,0.0150582,0.00881854,0.0333198,0.0558378,0.0715765,0.0838087,0.0893886,0.0900848,0.0885025,0.0843358,0.0675018,0.0563369,0.0534304,0.0466182,0.0436086,0.0352152,0.0289941,0.0327037,0.0224509,0.00665016,0.000817143,0.00142081,0.0111767,0.0308989,0.0558197,0.0841369,0.105579,0.113998,0.11096,0.103815,0.0930906,0.0794249,0.0659963,0.0513738,0.0387278,0.0258024,0.0154711,0.00777216,0.00360254,0.000811447,0.000122697,0.650015,0.199837,0.0734879,0.0351991,0.0191216,0.0103427,0.00561132,0.00298338,0.00159518,0.00093522,0.000438892,0.00022649,0.000100783,5.52679e-05,2.38411e-05,1.19205e-05,8.66947e-06,2.16737e-06,1.08368e-06,2.16737e-06,
"./ResampledDatabase/Bed",m947.obj,1.90739,0.148839,2.7697,0.0572962,1.26981,0.576386,19.6408,0.064572,0.106535,0.10053,0.0905278,0.0790587,0.0693252,0.0690643,0.0717684,0.0718313,0.0676855,0.0533937,0.0379406,0.0273233,0.0221555,0.0189667,0.0160574,0.0135761,0.0105348,0.00654981,0.00260404,0,0,0,0,0,0,0,0,0.00564414,0.0403556,0.0493862,0.034147,0.038239,0.0390856,0.0403556,0.0396501,0.0373924,0.0424721,0.0503739,0.0684352,0.0670241,0.0629321,0.0563003,0.070975,0.101453,0.0479752,0.0397912,0.0279385,0.0320305,0.0080429,0.0105086,0.0285104,0.0462612,0.0558877,0.0633529,0.0676596,0.0664624,0.0664214,0.0661983,0.064078,0.0733454,0.0672745,0.0533943,0.0476754,0.0402173,0.0997106,0.0546765,0.0205832,0.00732314,0.000459072,0.00197642,0.0115337,0.0240088,0.0386943,0.0536839,0.0681704,0.0809455,0.0884851,0.0881016,0.0866706,0.0849901,0.0784752,0.0721686,0.0661352,0.0541654,0.0440462,0.0311237,0.0184878,0.00772524,0.000412398,0.577563,0.211115,0.0979573,0.0493492,0.0276013,0.0162327,0.0092546,0.00537224,0.00290608,0.00154514,0.000702141,0.000261136,8.88511e-05,3.79243e-05,8.6684e-06,3.25065e-06,1.08355e-06,0,0,1.08355e-06,
"./ResampledDatabase/Bed",m948.obj,3.59526,0.0453856,199.481,0.0062965,1.39342,0.0825181,1.80588,0.0583277,0.0613116,0.0697237,0.0820798,0.10847,0.119717,0.100423,0.0778274,0.0645471,0.0717586,0.0545208,0.0376678,0.0284935,0.0204671,0.0142653,0.010478,0.00759007,0.00583154,0.00429991,0.00219998,0,0,0,0,0,0,0,0,0,0.0336797,0.0576854,0.0544608,0.0478323,0.0356503,0.0467574,0.0546399,0.0506987,0.0451451,0.0455034,0.059656,0.0293802,0.0216768,0.0333214,0.0621641,0.149588,0.0385167,0.0356503,0.0256181,0.0419205,0.030455,0.0295649,0.0162163,0.0236498,0.0337758,0.0339738,0.0489868,0.0392079,0.0512243,0.0555682,0.0566094,0.0703631,0.138784,0.0948801,0.0804762,0.0575656,0.0767314,0.0528046,0.0178866,0.00852671,0.0132047,0.00629542,0.0285758,0.0427019,0.0420966,0.0403408,0.045732,0.052311,0.0588106,0.0637553,0.0635924,0.0697229,0.0727407,0.082887,0.0769019,0.088172,0.0686094,0.0460156,0.0388252,0.00755946,0.00435401,0.489482,0.153085,0.0978867,0.0697662,0.0543917,0.0414745,0.0377306,0.0202056,0.0176605,0.0125021,0.00197709,0.00115981,0.000866062,0.00060917,0.000444412,0.000390216,0.000172345,7.47913e-05,9.21342e-05,2.92662e-05,
"./ResampledDatabase/Bed",m949.obj,4.06787,0.0981646,61.7647,0.0255774,1.44478,0.218298,5.04597,0.0412775,0.089751,0.106696,0.100326,0.0870578,0.075191,0.0680043,0.0642563,0.0595226,0.0564964,0.0519173,0.0438552,0.03748,0.0324019,0.0266485,0.0214466,0.0162737,0.0116503,0.00709594,0.00265196,0,0,0,0,0,0,0,0,0,0,0,0.000262778,0.00959138,0.0180003,0.0268033,0.0306136,0.0465116,0.0624097,0.0847458,0.093286,0.125739,0.138221,0.116016,0.0998555,0.077388,0.0440152,0.0166864,0.00459861,0.00367889,0.00157667,0.0090062,0.0316772,0.0575847,0.0848673,0.0961048,0.0965068,0.0967519,0.083061,0.0715925,0.0685381,0.0635925,0.0574936,0.0708724,0.0665599,0.0291469,0.0108084,0.00433858,0.00126917,0.000209028,1.90025e-05,0.00154048,0.0128745,0.0336421,0.0596931,0.0888674,0.112046,0.124311,0.127011,0.117479,0.100783,0.0804546,0.0575443,0.0379315,0.0211718,0.0124166,0.00725696,0.00358105,0.00119918,0.000168071,2.88711e-05,0.607341,0.211211,0.0904536,0.0433291,0.0225375,0.0120291,0.00652337,0.0032438,0.00162461,0.000831271,0.000384748,0.00020267,0.000121385,7.26143e-05,3.68491e-05,2.38435e-05,1.51731e-05,8.67037e-06,5.41898e-06,4.33518e-06,
"./ResampledDatabase/Bed",m950.obj,3.92917,0.817625,0.80231,0.143379,1.48398,1.27338,3.05151,0.0475746,0.0850862,0.0920996,0.0926357,0.094845,0.0864625,0.0775387,0.0686747,0.0621644,0.0576602,0.0524942,0.0439931,0.0354064,0.0289971,0.0230682,0.0185001,0.0141279,0.0100217,0.00628458,0.00236497,0,0,0,0,0,0.00217537,0.0125502,0.0127175,0.0264391,0.042336,0.0490295,0.0470214,0.0450134,0.0453481,0.0364793,0.0376506,0.0421687,0.0585676,0.0657631,0.0584003,0.0679384,0.0890228,0.0824967,0.0525435,0.0317938,0.0207497,0.0346386,0.0245984,0.0100402,0.00451807,0.0104437,0.0324852,0.0512062,0.0653385,0.0770783,0.081415,0.0888682,0.0883321,0.100164,0.099995,0.0786726,0.0673208,0.0632371,0.0397564,0.0269783,0.0175458,0.00773924,0.00256241,0.000708113,0.000153024,0.00184598,0.0149421,0.0394297,0.0660283,0.0890814,0.101925,0.106774,0.106158,0.0989909,0.0897259,0.0781179,0.064831,0.0501106,0.0381179,0.0267048,0.0159785,0.00800784,0.0026215,0.000557919,5.05324e-05,0.667541,0.154115,0.0737237,0.041553,0.0250772,0.0155332,0.00942578,0.00575483,0.00344856,0.0018832,0.000956788,0.000505514,0.000251672,9.00379e-05,6.40028e-05,3.57982e-05,1.51871e-05,1.41023e-05,7.59356e-06,4.33918e-06,
"./ResampledDatabase/Bed",m951.obj,2.84583,0.00321717,19689.1,0.000917535,1.32282,0.0108155,22.1833,0.0553678,0.0999499,0.0965526,0.0887807,0.0811314,0.0744905,0.0683702,0.0630098,0.0582898,0.0530634,0.0473102,0.0423004,0.0363379,0.0316384,0.028103,0.0242645,0.0206847,0.015877,0.0105197,0.00395816,0,0,0,0.00181118,0.00996151,0.0136971,0.0164139,0.021055,0.0303373,0.0289789,0.0345257,0.0332805,0.0383745,0.0397329,0.0386009,0.0412044,0.0533167,0.0734662,0.071655,0.0624859,0.0587503,0.0616935,0.0496944,0.0708626,0.0504868,0.0357709,0.0224134,0.0192438,0.0198098,0.00237718,0.00743573,0.0330172,0.0569566,0.0730972,0.0793868,0.0825291,0.0829761,0.0840342,0.0822631,0.0806499,0.0751984,0.0702729,0.0601619,0.0467676,0.0425142,0.0255135,0.0108421,0.00450044,0.00162816,0.000255025,0.00186905,0.0129246,0.0342326,0.0633519,0.0923578,0.109093,0.111313,0.108088,0.100871,0.0905609,0.077792,0.0634437,0.0498294,0.0359563,0.0238338,0.0142596,0.00701024,0.00274327,0.000448449,2.16493e-05,0.624762,0.208453,0.0860908,0.0401995,0.0199805,0.0101095,0.00512408,0.00262217,0.00130242,0.000691301,0.000346734,0.00015603,7.47645e-05,3.14228e-05,2.92557e-05,1.30025e-05,5.41772e-06,4.33417e-06,2.16709e-06,1.08354e-06,
"./ResampledDatabase/Bicycle",D00016.obj,0.526376,0.00642896,31.2,0.00578311,1.00278,0.105481,184.779,0.120071,0.122739,0.0959103,0.078237,0.0665486,0.0590182,0.0539818,0.0510631,0.0481484,0.0435523,0.0376694,0.0334516,0.0301669,0.0285451,0.0268388,0.025679,0.0240551,0.0226035,0.0204663,0.0112554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285514,0.154514,0.193982,0.191323,0.159132,0.149195,0.0509447,0.0187544,0.036669,0.0169349,0.0227581,0.0392093,0.0609013,0.0911044,0.0768354,0.073193,0.087917,0.0624155,0.0693704,0.066305,0.0614344,0.0619134,0.058632,0.0447781,0.0376571,0.037062,0.022098,0.0132908,0.0080891,0.00503568,0.00771822,0.0370943,0.0671919,0.0927413,0.106033,0.103329,0.0990349,0.096869,0.0886931,0.0778389,0.0638158,0.0496082,0.0390983,0.0278771,0.0179477,0.0118273,0.00697496,0.0041926,0.00160199,0.00051338,0.828162,0.112969,0.0329383,0.0133715,0.00627448,0.00306788,0.0014402,0.000708723,0.000437805,0.00025358,0.000177723,7.15225e-05,4.55143e-05,3.46776e-05,2.05898e-05,9.75307e-06,1.19204e-05,2.16735e-06,1.08367e-06,2.16735e-06,
"./ResampledDatabase/Bicycle",D00033.obj,0.50244,0.00133887,625.635,0.000977153,1.00201,0.02374,101.146,0.106336,0.126358,0.101388,0.0824491,0.0685791,0.0580543,0.0533312,0.050252,0.0467881,0.043122,0.0387671,0.0349722,0.0310845,0.0297593,0.0272586,0.0257004,0.024267,0.0223633,0.0197058,0.00946466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176313,0.116136,0.105979,0.176696,0.150632,0.0986968,0.169414,0.080299,0.0500192,0.0281717,0.00632426,0.0276371,0.0367717,0.0471926,0.115169,0.071,0.071258,0.0791155,0.092982,0.0823321,0.0715701,0.0557202,0.060071,0.0550041,0.0353705,0.03298,0.0357745,0.0150788,0.00591208,0.00550501,0.00355565,0.00741757,0.0303883,0.0571576,0.0743088,0.0927898,0.105778,0.098827,0.0973456,0.0942764,0.0903685,0.0713975,0.0566263,0.0423761,0.0333275,0.0215099,0.0135487,0.00709466,0.00323423,0.00175793,0.000469401,0.763411,0.154808,0.0477526,0.0189107,0.00821949,0.00360998,0.00163913,0.000759939,0.000428211,0.000209227,0.000112744,5.42039e-05,3.36064e-05,2.27657e-05,1.51771e-05,4.33632e-06,5.42039e-06,2.16816e-06,0,2.16816e-06,
"./ResampledDatabase/Bicycle",D00040.obj,0.313594,0.000678063,593.076,0.000512517,1.01404,0.0175881,66.7311,0.171056,0.138695,0.100921,0.0715228,0.0548609,0.0447959,0.0416598,0.0379207,0.0350763,0.0309341,0.0278732,0.0258103,0.0254681,0.0263444,0.0272155,0.029031,0.029767,0.0315516,0.0301351,0.0193619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369,0.189142,0.440598,0.212746,0.0426436,0.0472069,0.0402832,0.00535012,0.00535012,0.00298977,0.094946,0.170617,0.167785,0.137103,0.121097,0.0671233,0.0510766,0.0515347,0.0407679,0.0383485,0.0287929,0.0163248,0.0100217,0.00289849,0.00113619,0.000404068,9.00152e-06,4.00068e-06,4.00068e-06,5.00085e-06,0.0965708,0.161248,0.21383,0.177264,0.124568,0.0881637,0.0533168,0.0353242,0.0231677,0.0125277,0.0067597,0.00362366,0.00183709,0.00102885,0.000425767,0.000254636,4.84529e-05,2.26801e-05,8.2473e-06,9.27822e-06,0.978243,0.0174066,0.00283807,0.000911348,0.000341349,0.000133289,6.39352e-05,2.27566e-05,9.75283e-06,3.25094e-06,5.41824e-06,4.33459e-06,5.41824e-06,4.33459e-06,4.33459e-06,1.08365e-06,0,0,0,2.1673e-06,
"./ResampledDatabase/Bicycle",D00077.obj,0.708456,0.000358815,24420.1,0.000253837,1.0154,0.00461065,50.5743,0.115227,0.107624,0.0878467,0.0776433,0.0685531,0.0617213,0.0540546,0.0521735,0.050748,0.047129,0.0419299,0.0398869,0.0401735,0.0354166,0.030135,0.0264707,0.0222993,0.0195389,0.0151778,0.0062515,0.00852878,0.0109656,0.00377703,0.00420347,0.0150472,0.0264392,0.023576,0.0138897,0.0103564,0.0130369,0.0138897,0.0300335,0.124216,0.160463,0.1735,0.128054,0.0506853,0.0314956,0.0232714,0.0193116,0.0248553,0.0263174,0.00852878,0.00481267,0.00651843,0.00597015,0.00724947,0.00804143,0.0136461,0.00932074,0.0816027,0.0621705,0.0422594,0.114823,0.101887,0.0728122,0.0723931,0.0718431,0.0631286,0.0543251,0.0496938,0.0824197,0.0387162,0.0340839,0.0269515,0.0208022,0.00561532,0.00242114,0.00146808,0.000584033,0.0396982,0.087667,0.118914,0.119157,0.113438,0.0989063,0.0867672,0.0826741,0.0758351,0.058264,0.0418473,0.0288403,0.0208056,0.0122844,0.00625251,0.00448684,0.00287578,0.000961686,0.000238102,8.65827e-05,0.890284,0.0749114,0.022455,0.00779871,0.00269018,0.000996363,0.000468941,0.000173281,8.66403e-05,3.57391e-05,5.09012e-05,2.70751e-05,5.41502e-06,4.33201e-06,3.24901e-06,3.24901e-06,0,2.16601e-06,2.16601e-06,1.083e-06,
