Class,File,SurfaceArea,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity
"./ResampledDatabase/Bottle",D00166.obj,2.20452,0.113847,7.30887,0.141409,0.966598,204.124,12.9254
"./ResampledDatabase/Bottle",D00176.obj,1.23979,0.0627761,4.27563,0.12601,0.871856,10.4565,18.5063
"./ResampledDatabase/Bottle",D00208.obj,1.46587,0.0140797,140.49,0.0194045,1.01084,1.93754,17.5389
"./ResampledDatabase/Bottle",D00281.obj,1.92219,0.0135543,341.806,0.0182723,1.01399,1.41671,13.2022
"./ResampledDatabase/Bottle",D00311.obj,1.18329,0.0600022,4.06899,0.0468252,1.01481,9.17301,6.21415
"./ResampledDatabase/Bottle",D00347.obj,1.25173,0.0164042,64.4426,0.0273743,1.00922,1.20249,12.5041
"./ResampledDatabase/Bottle",D00350.obj,0.759881,-0.00311865,398.889,-0.00567313,1.01157,-0.541261,15.5807
"./ResampledDatabase/Bottle",D00390.obj,2.58072,0.0783819,24.7366,0.0368336,1.02524,1.56903,3.11183
"./ResampledDatabase/Bottle",D00451.obj,1.3835,0.0403761,14.3628,0.0502402,0.830369,6.46705,8.29504
"./ResampledDatabase/Bottle",D00679.obj,1.52539,0.055943,10.0277,0.114904,0.949648,7.14754,36.3344
"./ResampledDatabase/Bottle",D00696.obj,0.851469,0.0300988,6.02497,0.094559,0.814843,4.74902,20.4673
"./ResampledDatabase/Bottle",D00711.obj,1.33141,0.0551843,6.85247,0.0357744,1.01685,14.5883,4.34261
"./ResampledDatabase/Bottle",D00716.obj,1.90027,0.0261377,88.8098,0.0356714,1.00932,3.49235,27.5287
"./ResampledDatabase/Bottle",D00892.obj,1.22118,0.0195205,42.2579,0.0370934,1.00108,1.26051,15.3817
"./ResampledDatabase/Bottle",D00940.obj,1.43564,0.0585348,7.63589,0.0397111,1.02959,7.16904,3.7472
"./ResampledDatabase/Bottle",D00959.obj,0.613745,0.0145053,9.71536,0.0277957,1.01,9.78676,21.9355
"./ResampledDatabase/Bottle",m482.obj,1.02666,0.00976209,100.403,0.0155284,1.01798,0.823582,14.0541
"./ResampledDatabase/Bottle",m483.obj,0.769487,0.00598291,112.545,0.0120784,1.01378,1.2867,12.809
"./ResampledDatabase/Bottle",m484.obj,0.783509,0.00924396,49.7694,0.0149659,1.01259,1.44361,12.2638
"./ResampledDatabase/Bottle",m485.obj,0.91962,0.01137,53.1924,0.0183146,1.01798,0.855362,15.8345
"./ResampledDatabase/Bottle",m486.obj,1.21209,0.00617236,413.287,0.00907057,1.01231,0.554446,20.8758
"./ResampledDatabase/Bottle",m487.obj,1.08966,0.00505709,447.326,0.00685893,1.01767,0.295238,16.1974
"./ResampledDatabase/Bottle",m488.obj,1.11835,0.0415911,7.1495,0.0382423,1.02777,5.849,5.59563
"./ResampledDatabase/Bottle",m489.obj,2.32719,0.031459,112.604,0.036702,1.0157,6.1726,7.20754
"./ResampledDatabase/Bottle",m490.obj,1.55342,0.0245576,54.9592,0.0242005,1.02549,1.26977,7.00309
"./ResampledDatabase/Bottle",m491.obj,1.46859,0.0551567,9.20561,0.0269379,1.05621,116.883,5.93821
"./ResampledDatabase/Bottle",m492.obj,0.682105,0.00550599,92.5619,0.00852009,1.00087,0.552741,12.9736
"./ResampledDatabase/BuildingNonResidential",m382.obj,3.67893,0.0543837,148.859,0.0103308,1.19912,0.979076,2.88488
"./ResampledDatabase/BuildingNonResidential",m383.obj,3.74551,0.00608875,12532.1,0.00200526,1.10154,0.162129,2.34741
"./ResampledDatabase/BuildingNonResidential",m384.obj,2.39762,0.00960802,1320.15,0.00483606,1.33704,0.412238,11.3945
"./ResampledDatabase/BuildingNonResidential",m385.obj,3.17285,0.0144085,1360.37,0.00309161,1.188,0.469947,2.69019
"./ResampledDatabase/BuildingNonResidential",m386.obj,4.75939,0.0662414,217.241,0.00881451,1.55779,1.41153,2.81396
"./ResampledDatabase/BuildingNonResidential",m387.obj,4.0923,0.0247711,987.548,0.00784399,1.35548,0.293968,9.60892
"./ResampledDatabase/BuildingNonResidential",m389.obj,9.85016,0.147212,389.932,0.0370693,1.19837,27.3609,2.61348
"./ResampledDatabase/BuildingNonResidential",m390.obj,1.81986,0.0578749,15.9105,0.0105098,1.05921,1.46637,3.37753
"./ResampledDatabase/BuildingNonResidential",m391.obj,2.0089,0.0727456,13.5459,0.0180439,1.13666,6.36752,2.96522
"./ResampledDatabase/BuildingNonResidential",m392.obj,2.66449,0.0482233,71.9243,0.0217005,1.23674,11.059,6.24302
"./ResampledDatabase/BuildingNonResidential",m393.obj,3.7093,0.0447449,225.392,0.0100425,1.06292,13150.2,1.10612
"./ResampledDatabase/BuildingNonResidential",m394.obj,5.24004,0.17725,40.4927,0.0262051,1.16235,8.23274,1.21525
"./ResampledDatabase/BuildingNonResidential",m395.obj,5.94819,0.162702,70.2939,0.021407,1.19433,29.9582,1.2007
"./ResampledDatabase/BuildingNonResidential",m396.obj,4.20235,0.165337,24.004,0.025192,1.21601,1.4584,2.0761
"./ResampledDatabase/BuildingNonResidential",m397.obj,5.28774,0.261097,19.1758,0.0343548,1.16231,17.0766,1.34485
"./ResampledDatabase/BuildingNonResidential",m398.obj,4.23696,0.236711,12.0026,0.0511459,1.19872,9.01908,3.07097
"./ResampledDatabase/BuildingNonResidential",m399.obj,1.41904,0.0034936,2070.09,0.00667043,0.706254,0.703292,4.59728
"./ResampledDatabase/BuildingNonResidential",m400.obj,6.25284,0.0371911,1562.79,0.00729248,1.2764,1.05601,1.99947
"./ResampledDatabase/BuildingNonResidential",m401.obj,0.728523,0.00044739,17080.7,0.00273623,0.487518,0.131918,14.8988
"./ResampledDatabase/BuildingNonResidential",m402.obj,2.1451,-0.00510656,3346.83,-0.0134266,0.519837,-1.15901,2.03862
"./ResampledDatabase/BuildingNonResidential",m404.obj,4.3566,0.00502758,28924.9,0.00196396,1.10989,0.52576,4.82586
"./ResampledDatabase/BuildingNonResidential",m405.obj,3.9898,0.0152076,2428.16,0.0206208,0.697285,5.56791,3.18208
"./ResampledDatabase/BuildingNonResidential",m406.obj,2.02971,1.73158e-05,2.46583e+08,4.10907e-05,0.519337,0.0046326,1.49352
"./ResampledDatabase/BuildingNonResidential",m407.obj,3.58507,0.128506,24.6712,0.0256091,1.07122,18.5219,1.81798
"./ResampledDatabase/BuildingNonResidential",m408.obj,5.64846,0.193217,42.6824,0.0619218,1.23203,7.80737,5.66147
"./ResampledDatabase/BuildingNonResidential",m409.obj,0.903358,0.00536402,226.542,0.00450867,1.09692,1.30956,44.6072
"./ResampledDatabase/BuildingNonResidential",m410.obj,8.82942,0.19758,155.905,0.0580571,1.38143,6.41428,6.89505
"./ResampledDatabase/BuildingNonResidential",m412.obj,0.855061,0.000128384,335362,0.000288675,1.02649,0.597665,50.3438
"./ResampledDatabase/BuildingNonResidential",m413.obj,14.0741,0.261245,361.168,0.0401559,1.46841,5.03798,1.25868
"./ResampledDatabase/BuildingNonResidential",m414.obj,7.83669,0.142529,209.478,0.02421,1.59422,0.720575,1.12731
"./ResampledDatabase/BuildingNonResidential",m415.obj,5.43675,0.0249685,2279.19,0.00963664,1.12349,2.28406,1.17378
"./ResampledDatabase/BuildingNonResidential",m416.obj,2.86471,-0.00343745,17592,-0.0190278,0.567466,-1.06205,10.8848
"./ResampledDatabase/BuildingNonResidential",m418.obj,7.30355,0.0599352,958.926,0.0158684,1.34335,2.45434,2.02185
"./ResampledDatabase/BuildingNonResidential",m420.obj,1.66818,0.0037973,2846.62,0.0165165,0.605688,1.69136,8.76634
"./ResampledDatabase/BuildingNonResidential",m471.obj,0.60717,-0.0107092,17.2569,-0.0244493,1.00717,-9.42341,25.0294
"./ResampledDatabase/BuildingNonResidential",m472.obj,1.05342,-0.0151288,45.1588,-0.00826053,1.02901,-0.444421,11.5305
"./ResampledDatabase/BuildingNonResidential",m474.obj,2.50074,0.216734,2.94371,0.0322298,1.45981,16.9466,3.01383
"./ResampledDatabase/BuildingNonResidential",m477.obj,1.02288,-0.00040562,57515.9,-0.000428589,1.07703,-0.116196,28.8006
"./ResampledDatabase/BuildingNonResidential",m478.obj,0.461146,7.3898e-05,158781,7.10105e-05,1.03444,0.0159384,124.081
"./ResampledDatabase/BuildingNonResidential",m479.obj,0.511523,-0.0018503,345.668,-0.00154451,1.02947,-0.227169,37.8132
"./ResampledDatabase/BuildingNonResidential",m481.obj,2.35109,6.92085e-06,2.39905e+09,4.32553e-06,1.41421,0.0003477,32.4651
"./ResampledDatabase/Bus",D00084.obj,2.53763,0.000356338,1.13791e+06,3.8172e-07,0.868184,0.0697978,43.3804
"./ResampledDatabase/Bus",D00114.obj,6.50475,0.00454765,117670,7.21218e-05,0.554626,2.18513,8.49321
"./ResampledDatabase/Bus",D00151.obj,1.05003,0.00089014,12919.1,5.29951e-06,0.508694,1.01038,19.2212
"./ResampledDatabase/Bus",D00179.obj,1.89259,0.00108128,51267,3.21834e-06,0.501134,2.69666,28.8561
"./ResampledDatabase/Bus",D00182.obj,1.73771,0.00157966,18593,4.6586e-07,0.586251,1.43793,27.3593
"./ResampledDatabase/Bus",D00264.obj,0.596307,-0.000386027,12581.2,-2.45941e-06,0.441367,-0.507258,43.014
"./ResampledDatabase/Bus",D00411.obj,8.78105,0.132987,338.51,0.189716,1.03137,6.5091,25.9488
"./ResampledDatabase/Bus",D00436.obj,4.55818,0.103935,77.5165,0.131315,1.00177,30.1851,13.745
"./ResampledDatabase/Bus",D00446.obj,5.82547,0.0553639,570.278,0.107889,1.0246,8.8972,21.1147
"./ResampledDatabase/Bus",D00448.obj,1.12167,-0.00324734,1183.28,-9.37671e-05,0.384143,-1.73308,12.5038
"./ResampledDatabase/Bus",D00483.obj,4.2539,0.0135609,3701.12,2.28921e-10,0.634185,2.0632,8.90567
"./ResampledDatabase/Bus",D00516.obj,4.3548,0.109941,60.4131,0.154228,1.04845,49.423,19.3622
"./ResampledDatabase/Bus",D00677.obj,3.57711,0.00153354,172090,5.20104e-05,0.511795,12.8045,7.09628
"./ResampledDatabase/Bus",D00754.obj,2.00817,0.00235361,12926.5,2.46528e-06,0.509266,4.23197,27.7618
"./ResampledDatabase/Bus",D00769.obj,2.68269,0.00155919,70219.6,9.78997e-06,0.529912,0.588792,22.5905
"./ResampledDatabase/Bus",D00775.obj,3.49517,-0.0116138,2799.02,-8.10572e-05,0.533197,-3.42176,12.219
"./ResampledDatabase/Bus",D00815.obj,5.0252,0.160343,43.6421,0.00128912,1.02472,6.9646,14.4552
"./ResampledDatabase/Bus",D00823.obj,2.10348,0.00916934,978.786,4.84372e-05,0.517296,11.5993,26.8004
"./ResampledDatabase/Bus",D00832.obj,4.46508,0.10108,77.0375,0.0618162,1.01707,3.63601,8.43975
"./ResampledDatabase/Bus",D00857.obj,2.73441,-0.00279322,23170.1,-2.76646e-05,0.708076,-0.512491,20.8585
"./ResampledDatabase/Car",D00168.obj,1.42982,0.00472658,1156.91,0.00456703,1.02594,0.407406,17.7037
"./ResampledDatabase/Car",D00236.obj,3.69284,0.043133,239.337,0.0261223,0.888017,12.6016,6.34421
"./ResampledDatabase/Car",D00260.obj,3.4873,0.0560256,119.466,0.0292532,0.950977,2.0587,10.4565
"./ResampledDatabase/Car",D00265.obj,1.2525,0.00329025,1604.81,0.00340102,1.02391,0.584141,19.2377
"./ResampledDatabase/Car",D00299.obj,6.21234,0.204429,50.7256,0.124014,1.05178,4.35311,4.91466
"./ResampledDatabase/Car",D00377.obj,1.76505,0.0447731,24.2541,0.0652595,0.947668,10.4063,26.4747
"./ResampledDatabase/Car",D00405.obj,1.05962,3.82905e-07,7.1749e+10,2.7021e-07,0.904069,7.62319e-06,7.97707
"./ResampledDatabase/Car",D00452.obj,2.79011,0.0396023,122.453,0.0287656,0.907389,1.21217,9.20146
"./ResampledDatabase/Car",D00504.obj,1.93033,0.0494712,25.9858,0.044097,0.931692,8.87553,25.7599
"./ResampledDatabase/Car",D00541.obj,2.5593,0.0259697,219.774,0.0148055,1.01655,0.545841,7.39181
"./ResampledDatabase/Car",D00618.obj,1.64279,-0.00600527,1086.99,-0.00652272,1.01322,-0.897666,23.2063
"./ResampledDatabase/Car",D00670.obj,1.27134,-0.00685968,386.126,-0.0079093,1.0014,-3.833,28.6384
"./ResampledDatabase/Car",D00671.obj,2.03479,0.0417623,42.7109,0.0487864,0.948134,4.2265,21.2793
"./ResampledDatabase/Car",D00724.obj,2.52174,0.0103695,1318.67,0.00721968,0.913914,0.707242,8.5854
"./ResampledDatabase/Car",D00767.obj,1.20887,0.00785108,253.411,0.00652453,0.884902,0.731906,13.2268
"./ResampledDatabase/Car",D00785.obj,1.53361,0.0472235,14.3013,0.042483,1.03085,5.33603,10.4174
"./ResampledDatabase/Car",D00793.obj,1.41764,0.061395,6.68306,0.0600934,1.01053,8.42992,19.5827
"./ResampledDatabase/Car",D00803.obj,2.01963,0.0298368,81.8197,0.0508298,0.958397,2.18408,32.7897
"./ResampledDatabase/Car",D00865.obj,1.41654,0.0585977,7.31934,0.0573553,0.996926,9.91691,16.639
"./ResampledDatabase/Car",D00976.obj,3.68499,0.0420122,250.672,0.0344958,1.0444,1.19835,17.424
"./ResampledDatabase/Car",m1485.obj,0.477149,0.00284453,118.711,0.0173162,0.511387,2.1061,13.7473
"./ResampledDatabase/Car",m1486.obj,0.377503,0.00396756,30.2177,0.0269086,0.511443,192.898,9.99619
"./ResampledDatabase/Car",m1487.obj,0.824743,-0.00133492,2783.5,-0.00828418,0.533259,-0.300659,15.3669
"./ResampledDatabase/Car",m1488.obj,4.59927,0.00544752,28988,0.00234551,1.12605,0.15558,9.987
"./ResampledDatabase/Car",m1489.obj,1.95356,0.0508772,25.4672,0.0253975,1.06729,7.3805,7.06653
"./ResampledDatabase/Car",m1490.obj,1.82049,0.0258173,80.0377,0.0147245,1.0549,19.3932,13.6455
"./ResampledDatabase/Car",m1492.obj,0.897015,0.000514202,24136.7,0.00200619,0.529462,0.259969,4.88467
"./ResampledDatabase/Car",m1495.obj,0.532387,0.00137036,710.495,0.0102841,0.496382,0.243643,23.3734
"./ResampledDatabase/Car",m1496.obj,0.354757,0.000540584,1350.88,0.00492323,0.501085,1.6742,21.9933
"./ResampledDatabase/Car",m1497.obj,1.81641,0.0243108,89.6588,0.0285131,1.0522,3.67576,22.2915
"./ResampledDatabase/Car",m1498.obj,0.569815,0.00205769,386.358,0.0227805,0.505743,4.27885,31.2906
"./ResampledDatabase/Car",m1499.obj,1.05989,9.2036e-05,1.24285e+06,0.00054607,0.503454,0.023293,9.45891
"./ResampledDatabase/Car",m1500.obj,1.71907,0.0377935,31.4481,0.0297494,1.04915,2.8463,13.0062
"./ResampledDatabase/Car",m1502.obj,1.05848,0.00344611,882.955,0.00446625,1.02345,0.331861,44.9072
"./ResampledDatabase/Car",m1503.obj,0.133193,-1.68052e-05,73979.2,-0.000522422,0.487359,-0.0224438,86.2267
"./ResampledDatabase/Car",m1504.obj,1.98111,0.00496643,2787.33,0.00701549,1.0453,0.424509,39.8565
"./ResampledDatabase/Car",m1505.obj,0.372312,0.000370076,3331.86,0.00573374,0.49383,0.642619,66.603
"./ResampledDatabase/Car",m1506.obj,1.78031,-0.00240768,8606.75,-0.00200192,1.08175,-0.202948,41.9121
"./ResampledDatabase/Car",m1507.obj,0.449759,4.76013e-06,3.55017e+07,6.45469e-05,0.514553,0.0161751,84.4865
"./ResampledDatabase/Car",m1508.obj,2.02801,0.000345873,616485,0.000526554,1.04579,0.454053,55.6468
"./ResampledDatabase/Car",m1509.obj,0.586067,7.36314e-06,3.28294e+07,4.06597e-05,0.524685,0.00563332,24.3092
"./ResampledDatabase/Car",m1510.obj,0.490096,0.00040613,6310.46,0.00418898,0.51825,0.224917,51.7965
"./ResampledDatabase/Car",m1511.obj,0.51459,0.00116311,890.621,0.00974873,0.525385,3.68167,53.8525
"./ResampledDatabase/Car",m1512.obj,0.594228,0.000173186,61855.5,0.00230778,0.511538,0.691175,50.988
"./ResampledDatabase/Car",m1513.obj,0.385171,0.000286408,6159.37,0.00302706,0.470597,1.3559,27.8246
"./ResampledDatabase/Car",m1514.obj,0.359171,5.15416e-05,154218,0.000532793,0.497395,0.165817,32.6981
"./ResampledDatabase/Car",m1515.obj,0.846067,0.00781855,87.6009,0.00876908,1.03043,1.22936,38.1991
"./ResampledDatabase/Car",m1516.obj,0.516243,0.00220129,251.048,0.022105,0.488079,82.7453,17.1182
"./ResampledDatabase/Car",m1517.obj,1.80011,0.0274896,68.2515,0.0250417,1.02062,3.53074,18.0512
"./ResampledDatabase/Car",m1518.obj,0.427658,8.06354e-05,106362,0.000762423,0.493532,0.148267,25.7363
"./ResampledDatabase/Car",m1519.obj,1.16742,0.0163588,52.5677,0.0211511,1.02244,0.907778,28.1105
"./ResampledDatabase/Car",m1521.obj,1.71479,0.0235808,80.1795,0.0281139,1.08161,4.49963,14.2662
"./ResampledDatabase/Car",m1522.obj,1.33008,0.0114172,159.61,0.012877,1.02376,1.1365,23.0135
"./ResampledDatabase/Car",m1523.obj,1.31606,0.00702341,408.581,0.0059489,1.01394,1.77334,21.66
"./ResampledDatabase/Car",m1524.obj,1.33852,0.0399589,13.2799,0.0358379,1.03248,2.68901,13.036
"./ResampledDatabase/Car",m1525.obj,0.669706,0.00226067,519.668,0.0169229,0.502433,10.386,18.3084
"./ResampledDatabase/Car",m1526.obj,1.40115,0.0270796,33.1678,0.0287999,1.08199,4.04722,21.6535
"./ResampledDatabase/Car",m1527.obj,0.639058,0.00178742,722.296,0.00692471,0.520935,1.20562,30.2751
"./ResampledDatabase/Car",m1528.obj,0.66489,0.00347272,215.506,0.0409257,0.488174,1.52238,21.1831
"./ResampledDatabase/Car",m1529.obj,1.66282,0.0351269,32.9462,0.031958,1.02789,2.8844,18.1363
"./ResampledDatabase/Car",m1530.obj,1.57666,0.00554847,1125.67,0.00610157,1.01165,0.364645,18.0266
"./ResampledDatabase/Car",m1531.obj,0.96303,0.0385031,5.32692,0.0412542,1.02968,5.0687,14.524
"./ResampledDatabase/Car",m1532.obj,1.38483,0.0240051,40.7504,0.0170626,1.07674,0.815963,9.19726
"./ResampledDatabase/Car",m1533.obj,0.32452,0.00263939,43.3773,0.0294313,0.503448,3.50832,41.8
"./ResampledDatabase/Car",m1535.obj,0.463918,0.000314308,8936.33,0.00356505,0.509728,0.240202,29.1926
"./ResampledDatabase/Car",m1536.obj,1.50441,0.0475374,13.3222,0.0186627,1.09469,1.01504,14.0808
"./ResampledDatabase/Car",m1538.obj,1.31604,0.00619496,525.138,0.00710891,1.01393,6.43874,21.66
"./ResampledDatabase/Car",m1539.obj,0.493431,0.00349419,87.0029,0.0318462,0.501061,1.31439,26.4524
"./ResampledDatabase/Car",m1540.obj,0.425134,0.00277365,88.3126,0.0307558,0.515738,50.7549,46.4201
"./ResampledDatabase/Car",m1542.obj,1.98966,0.0183673,206.44,0.014362,1.04305,1.10404,13.0003
"./ResampledDatabase/Car",m1543.obj,1.44271,-0.000665461,59956.4,-0.000671479,1.01369,-0.0448326,18.079
"./ResampledDatabase/Car",m1544.obj,0.787971,-0.00346408,360.497,-0.0353233,0.510719,-2.26258,80.8309
"./ResampledDatabase/Car",m1545.obj,0.579158,0.00190526,473.184,0.0184805,0.505265,1.54644,22.7097
"./ResampledDatabase/Car",m1546.obj,1.03629,0.000444902,49712.5,0.00338453,0.563031,0.263194,29.2766
"./ResampledDatabase/Car",m1547.obj,1.16263,0.0339309,12.0691,0.0290369,1.09635,3.97315,24.242
"./ResampledDatabase/Car",m1548.obj,0.579158,0.00190526,473.184,0.0184805,0.505265,1.54644,22.7097
"./ResampledDatabase/Car",m1550.obj,0.353962,0.00284719,48.3709,0.0286777,0.487654,12.1946,30.0541
"./ResampledDatabase/Car",m1551.obj,0.612762,0.00219847,420.904,0.0225429,0.518998,0.618782,29.4589
"./ResampledDatabase/Car",m1552.obj,0.333704,0.00285891,40.2007,0.0256255,0.492007,2.57456,19.0979
"./ResampledDatabase/Car",m1553.obj,0.896656,0.00383782,432.768,0.00349676,1.02049,0.951635,15.4483
"./ResampledDatabase/Car",m1555.obj,0.392378,0.00031874,5257.6,0.00286206,0.499713,0.288801,8.2795
"./ResampledDatabase/Car",m1556.obj,1.00484,0.00140536,4542.16,0.0140885,0.502673,4.10224,22.9007
"./ResampledDatabase/Car",m1557.obj,0.445199,-0.000208263,17988.1,-0.00159886,0.513343,-0.0292968,18.4795
"./ResampledDatabase/Car",m1558.obj,0.411877,0.000726471,1170.62,0.00841166,0.506219,0.276657,29.7957
"./ResampledDatabase/Car",m1559.obj,0.776056,-0.00418294,236.191,-0.0217953,0.527919,-2.14298,8.18791
"./ResampledDatabase/Car",m1560.obj,1.93326,0.00197432,16390.3,0.00530454,0.536494,0.366229,5.61842
"./ResampledDatabase/Car",m1561.obj,2.00225,0.00791715,1132.31,0.00376478,1.13579,3.0542,6.15752
"./ResampledDatabase/Car",m1562.obj,1.07893,0.00169226,3877.87,0.0044507,0.574087,0.136487,4.58098
"./ResampledDatabase/Car",m1563.obj,3.24292,0.0407336,181.741,0.014255,1.14944,0.743439,7.36416
"./ResampledDatabase/Cellphone",D00018.obj,0.973211,0.0143246,39.7195,0.0195803,0.790942,3.64105,120.902
"./ResampledDatabase/Cellphone",D00032.obj,1.71259,-1.09816e-07,3.68279e+12,-1.6407e-07,1.08446,-6.30426e-06,38.7022
"./ResampledDatabase/Cellphone",D00079.obj,1.27233,0.0539533,6.25621,0.0812226,0.968037,59.8771,53.8769
"./ResampledDatabase/Cellphone",D00152.obj,1.57958,0.0285957,42.6154,0.0661584,0.969119,1.4399,181.044
"./ResampledDatabase/Cellphone",D00192.obj,1.46026,0.0255826,42.0681,0.0446755,1.03523,1.55713,36.4044
"./ResampledDatabase/Cellphone",D00248.obj,0.885824,0.0241581,10.5309,0.0907969,0.996369,3.98902,40.8076
"./ResampledDatabase/Cellphone",D00327.obj,1.0918,0.0303646,12.4808,0.0441762,0.869566,6.11566,40.7953
"./ResampledDatabase/Cellphone",D00362.obj,1.32429,0.0433639,10.9204,0.101642,0.975491,4.05104,251.024
"./ResampledDatabase/Cellphone",D00369.obj,0.993307,0.00051434,32756.5,0.00105759,1.02288,1.1873,19.3387
"./ResampledDatabase/Cellphone",D00440.obj,0.506785,0.0034654,95.8326,0.0101225,1.0028,2.51646,21.7387
"./ResampledDatabase/Cellphone",D00527.obj,1.47468,0.0573043,8.63511,0.0866659,0.974925,12.265,42.2912
"./ResampledDatabase/Cellphone",D00542.obj,0.507785,0.0122171,7.75621,0.0584042,0.760439,1.34255,24.0713
"./ResampledDatabase/Cellphone",D00554.obj,1.32045,0.0191415,55.5606,0.0283326,1.01152,12.9347,33.1971
"./ResampledDatabase/Cellphone",D00559.obj,1.50791,0.0417899,17.3594,0.0827616,1.02505,5.64871,39.2085
"./ResampledDatabase/Cellphone",D00817.obj,0.906499,0.0366419,4.90562,0.056438,0.928772,1.7458,97.6955
"./ResampledDatabase/Cellphone",D00848.obj,0.815301,0.0187818,13.584,0.086032,0.851143,8.88001,61.3262
"./ResampledDatabase/Cellphone",D00902.obj,1.69589,0.0400154,26.9331,0.0420831,1.01247,0.616135,17.2341
"./ResampledDatabase/Cellphone",D00979.obj,1.5175,0.0421836,17.364,0.0881044,1.0283,5.49036,39.2084
"./ResampledDatabase/Cellphone",D00997.obj,1.35033,0.0123965,141.666,0.0224519,1.01244,0.754814,26.6301
"./ResampledDatabase/Chess",D01017.obj,1.91784,0.11554,4.67221,0.0361614,1.138,5.31929,5.50303
"./ResampledDatabase/Chess",D01019.obj,1.0875,0.0153663,48.1608,0.00984308,1.02943,1.35591,9.67748
"./ResampledDatabase/Chess",D01021.obj,1.3262,0.0561294,6.54621,0.0266927,1.03208,0.971512,7.91242
"./ResampledDatabase/Chess",D01043.obj,0.877952,0.00674324,131.59,0.00589073,1.02194,0.391318,12.9315
"./ResampledDatabase/Chess",D01045.obj,0.908229,0.00249047,1068,0.00194523,1.01746,0.534605,11.8792
"./ResampledDatabase/Chess",D01049.obj,1.07499,0.0147944,50.1836,0.011025,1.03763,2.38737,11.5976
"./ResampledDatabase/Chess",D01053.obj,1.5879,0.0558219,11.3608,0.0156999,1.11892,5.0871,3.23423
"./ResampledDatabase/Chess",D01080.obj,0.92613,-0.00435167,370.895,-0.00272873,1.02462,-4.71982,10.2053
"./ResampledDatabase/Chess",D01081.obj,0.387981,0.00238099,91.0888,0.00890669,0.50695,0.322056,6.77362
"./ResampledDatabase/Chess",D01099.obj,1.75441,-0.0051025,1833.89,-0.00159333,1.07133,-0.173255,5.72589
"./ResampledDatabase/Chess",D01105.obj,0.977777,0.00606898,224.406,0.00403896,1.02181,1.1802,9.74517
